name,author,img_paths,bounding_boxes,text
Overview,Benjamin Grant,dataset\adjusted_dataset\Science-Geography\0000639.jpg,"[[[112, 63], [407, 63], [407, 124], [112, 124]]]","[""overview""]"
The Industries of the Future,Alec Ross,dataset\adjusted_dataset\Science-Geography\0000640.jpg,"[[[99, 194], [466, 194], [466, 349], [99, 349]]]","[""h e industries t e future""]"
Honeybee Democracy,Thomas D. Seeley,dataset\adjusted_dataset\Science-Geography\0000641.jpg,"[[[26, 137], [441, 137], [441, 283], [26, 283]]]","[""honfybee democracy thdnns 0 seeify""]"
Climate Change Delusion and the Great Electricity Ripoff,Ian Plimer,dataset\adjusted_dataset\Science-Geography\0000642.jpg,"[[[51, 136], [469, 136], [469, 342], [51, 342]]]","[""the timate change delusion andthe great electricity ripoff""]"
There Is No Planet B,Mike Berners-Lee,dataset\adjusted_dataset\Science-Geography\0000643.jpg,"[[[63, 247], [460, 247], [460, 413], [63, 413]]]","[""there 15 no planet b""]"
Cradle to Cradle,William McDonough,dataset\adjusted_dataset\Science-Geography\0000644.jpg,"[[[74, 184], [450, 184], [450, 327], [74, 327]]]","[""ragle rleizd""]"
The Theoretical Minimum,George Hrabovsky,dataset\adjusted_dataset\Science-Geography\0000645.jpg,[],[]
Deep Medicine,Eric Topol,dataset\adjusted_dataset\Science-Geography\0000646.jpg,"[[[29, 141], [489, 141], [489, 309], [29, 309]]]","[""medicine jtnr latlll da\"" ma""]"
Zero Waste Home,Bea Johnson,dataset\adjusted_dataset\Science-Geography\0000647.jpg,"[[[295, 34], [490, 34], [490, 278], [295, 278]]]","[""zero waste home""]"
Lifespan,David Sinclair,dataset\adjusted_dataset\Science-Geography\0000648.jpg,[],[]
Piano Time 2,Pauline Hall,dataset\adjusted_dataset\Science-Geography\0000649.jpg,"[[[-19, -2], [477, -2], [477, 207], [-19, 207]]]","[""&+an-o timk 2""]"
Against Empathy,Paul Bloom,dataset\adjusted_dataset\Science-Geography\0000650.jpg,"[[[83, 47], [433, 47], [433, 321], [83, 321]]]","[""~ a gainst gox empatay""]"
Who Was Charles Darwin?,Deborah Hopkinson,dataset\adjusted_dataset\Science-Geography\0000651.jpg,"[[[22, 41], [488, 41], [488, 92], [22, 92]]]","[""charles darwin?""]"
In Praise of Walking,Shane O'Mara,dataset\adjusted_dataset\Science-Geography\0000652.jpg,"[[[65, 175], [312, 175], [312, 225], [65, 225]]]","[""praise""]"
Reading in the Brain,Stanislas Dehaene,dataset\adjusted_dataset\Science-Geography\0000653.jpg,"[[[60, 30], [455, 30], [455, 117], [60, 117]]]","[""reading tn the bratn""]"
If Women Rose Rooted,Sharon Blackie,dataset\adjusted_dataset\Science-Geography\0000654.jpg,"[[[47, 172], [424, 172], [424, 373], [47, 373]]]","[""women rose rooted flnc""]"
Algorithms to Live by,Brian Christian,dataset\adjusted_dataset\Science-Geography\0000655.jpg,"[[[25, 0], [489, 0], [489, 132], [25, 132]]]","[""algorithms to live by""]"
Limitless Mind,Jo Boaler,dataset\adjusted_dataset\Science-Geography\0000656.jpg,[],[]
Moonwalking with Einstein,Joshua Foer,dataset\adjusted_dataset\Science-Geography\0000657.jpg,"[[[65, 277], [349, 277], [349, 321], [65, 321]]]","[""einstein""]"
The Grain Brain Whole Life Plan,David Perlmutter,dataset\adjusted_dataset\Science-Geography\0000658.jpg,"[[[32, 123], [482, 123], [482, 489], [32, 489]]]","[""grain brain whol lfe pcam jzm eime jaty di itad feramltt ela y7 lneem""]"
Oxford IB Diploma Programme: Physics Course Companion,Michael Bowen-Jones,dataset\adjusted_dataset\Science-Geography\0000659.jpg,[],[]
A Beginner's Guide to Constructing the Universe,Michael S. Schneider,dataset\adjusted_dataset\Science-Geography\0000660.jpg,"[[[11, 36], [511, 36], [511, 496], [11, 496]]]","[""heginners guide tu lonstucting te universe tiil mhlhesilel hechetytes of mat iire ari abd scieyee p voyage from tp michhel $ schhehder""]"
Life Ascending,Nick Lane,dataset\adjusted_dataset\Science-Geography\0000661.jpg,"[[[28, 31], [487, 31], [487, 67], [28, 67]]]","[""lite ascending""]"
The Good Gut,Justin Sonnenburg,dataset\adjusted_dataset\Science-Geography\0000662.jpg,[],[]
A Brief History of Time,Stephen Hawking,dataset\adjusted_dataset\Science-Geography\0000663.jpg,"[[[39, 40], [468, 40], [468, 155], [39, 155]]]","[""1  1i lu >t] >l10 briet history ot time""]"
Rewording the Brain,David Astle,dataset\adjusted_dataset\Science-Geography\0000664.jpg,"[[[28, 343], [482, 343], [482, 406], [28, 406]]]","[""r ewlo r din g tiae braln""]"
The Unabomber Manifesto,The Unabomber,dataset\adjusted_dataset\Science-Geography\0000665.jpg,[],[]
Prisoners of Geography,Tim Marshall,dataset\adjusted_dataset\Science-Geography\0000666.jpg,"[[[104, 100], [406, 100], [406, 325], [104, 325]]]","[""prisoners #f geography ten mep' tho' ezploln esotrebinm 46out 'ho vorid""]"
What Is Mathematics?,Richard Courant,dataset\adjusted_dataset\Science-Geography\0000667.jpg,"[[[10, 55], [512, 55], [512, 343], [10, 343]]]","[""what is %j mathematics? rn 5 eeteataeiaeea #fnrttr 1 28 $ nenr end heahoda 1 0""]"
Thus Spoke the Plant,Monica Gagliano,dataset\adjusted_dataset\Science-Geography\0000668.jpg,"[[[52, 79], [468, 79], [468, 314], [52, 314]]]","[""spoke the peant""]"
A Brief History of Time: 10th Anniversary Ed,Stephen Hawking,dataset\adjusted_dataset\Science-Geography\0000669.jpg,"[[[147, 325], [499, 325], [499, 507], [147, 507]]]","[""a brief history of time""]"
Chernobyl 01:23:40,Andrew Leatherbarrow,dataset\adjusted_dataset\Science-Geography\0000670.jpg,"[[[74, 49], [436, 49], [436, 215], [74, 215]]]","[""chernobyl 01.23.40 ttriiltiddr jat""]"
Philosophy of Science: Very Short Introduction,Samir Okasha,dataset\adjusted_dataset\Science-Geography\0000671.jpg,"[[[188, 188], [484, 188], [484, 250], [188, 250]]]","[""pailosopay df science""]"
Photograph 51,Anna Ziegler,dataset\adjusted_dataset\Science-Geography\0000672.jpg,"[[[27, 355], [489, 355], [489, 442], [27, 442]]]","[""photograph 51 jnrlat trauu neikt""]"
The Gendered Brain,Gina Rippon,dataset\adjusted_dataset\Science-Geography\0000673.jpg,"[[[42, 74], [470, 74], [470, 329], [42, 329]]]","[""the gendered brain tke iha eh""]"
Start Something That Matters,Blake Mycoskie,dataset\adjusted_dataset\Science-Geography\0000674.jpg,"[[[36, 13], [475, 13], [475, 344], [36, 344]]]","[""ef start something tht matters blake toms mroovki""]"
Too Big to Fail,Andrew Ross Sorkin,dataset\adjusted_dataset\Science-Geography\0000675.jpg,"[[[173, 103], [512, 103], [512, 512], [173, 512]]]","[""too blig fal""]"
Down to Earth,Bruno Latour,dataset\adjusted_dataset\Science-Geography\0000676.jpg,"[[[31, 415], [480, 415], [480, 494], [31, 494]]]","[""down to earth mrehm""]"
The Fourth Industrial Revolution,Klaus Schwab,dataset\adjusted_dataset\Science-Geography\0000677.jpg,"[[[20, 15], [463, 15], [463, 477], [20, 477]]]","[""the fourth industrial revolution klaus schwab fzandga5 doruilocntmt yakc eunatec ferw""]"
Oxford IB Diploma Programme: Chemistry Course Companion,Sergey Bylikin,dataset\adjusted_dataset\Science-Geography\0000678.jpg,[],[]
"The Brain's Way of Healing: Remarkable discoveries and recoveries from the frontiers of neuroplasticity,",Norman Doidge,dataset\adjusted_dataset\Science-Geography\0000679.jpg,[],[]
My Family and Other Animals,Gerald Durrell,dataset\adjusted_dataset\Science-Geography\0000680.jpg,"[[[115, 86], [395, 86], [395, 173], [115, 173]]]","[""nlv fimil; una ofcr aunilz 0 7 cilo ae m""]"
The Death and Life of Great American Cities,Jane Jacobs,dataset\adjusted_dataset\Science-Geography\0000681.jpg,"[[[59, 111], [455, 111], [455, 362], [59, 362]]]","[""death ad life of great american cities""]"
The Pleasure of Finding Things Out,Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000682.jpg,"[[[19, 39], [499, 39], [499, 119], [19, 119]]]","[""the fleasure of fihdimg things wt""]"
A Short History of Nearly Everything,Bill Bryson,dataset\adjusted_dataset\Science-Geography\0000683.jpg,"[[[33, 13], [483, 13], [483, 233], [33, 233]]]","[""bill bryson short history %f nearly fvcrything""]"
Solve For Happy,Mo Gawdat,dataset\adjusted_dataset\Science-Geography\0000684.jpg,"[[[1, 49], [501, 49], [501, 402], [1, 402]]]","[""solve for happy path tojoy engineeryour""]"
The Talent Code,Daniel Coyle,dataset\adjusted_dataset\Science-Geography\0000685.jpg,"[[[179, 311], [335, 311], [335, 353], [179, 353]]]","[""code""]"
Shackleton's Boat Journey,Frank Arthur Worsley,dataset\adjusted_dataset\Science-Geography\0000686.jpg,"[[[33, 299], [477, 299], [477, 418], [33, 418]]]","[""shackletons boat jour ey t yorsley""]"
The Logic of Scientific Discovery,Sir Karl Popper,dataset\adjusted_dataset\Science-Geography\0000687.jpg,"[[[27, 193], [479, 193], [479, 342], [27, 342]]]","[""pepper tno loalc 2 s0 uic diczcvorg""]"
The Great Irish Weather Book,Joanna Donnelly,dataset\adjusted_dataset\Science-Geography\0000688.jpg,"[[[77, 241], [424, 241], [424, 352], [77, 352]]]","[""weather bvok""]"
Sacred Geometry,Robert Lawlor,dataset\adjusted_dataset\Science-Geography\0000689.jpg,"[[[27, 204], [474, 204], [474, 297], [27, 297]]]","[""sacred geometry eesenks & sreze""]"
Maths for Mums and Dads,Rob Eastaway,dataset\adjusted_dataset\Science-Geography\0000690.jpg,[],[]
Introduction to Topology,Bert Mendelson,dataset\adjusted_dataset\Science-Geography\0000691.jpg,"[[[31, 199], [473, 199], [473, 314], [31, 314]]]","[""introductionto topology thirdeoutkin""]"
Wave,Sonali Deraniyagala,dataset\adjusted_dataset\Science-Geography\0000692.jpg,"[[[172, 190], [342, 190], [342, 222], [172, 222]]]","[""wu av e""]"
Seven Days That Divide the World,John C. Lennox,dataset\adjusted_dataset\Science-Geography\0000693.jpg,"[[[44, 152], [466, 152], [466, 306], [44, 306]]]","[""seven days that divide the world""]"
Molecular Biology of the Cell,Bruce Alberts,dataset\adjusted_dataset\Science-Geography\0000694.jpg,"[[[62, 13], [499, 13], [499, 136], [62, 136]]]","[""9 molecular biologyof the cell""]"
Cambridge International AS and A Level Biology Coursebook with CD-ROM,Mary Jones,dataset\adjusted_dataset\Science-Geography\0000695.jpg,"[[[261, 75], [486, 75], [486, 261], [261, 261]]]","[""horahan d onuttotci thd atel biology oursaboek tmcr""]"
How We Die,Sherwin B. Nuland,dataset\adjusted_dataset\Science-Geography\0000696.jpg,[],[]
The Cloudspotter's Guide,Gavin Pretor-Pinney,dataset\adjusted_dataset\Science-Geography\0000697.jpg,[],[]
Billions & Billions,Carl Sagan,dataset\adjusted_dataset\Science-Geography\0000698.jpg,"[[[45, 135], [467, 135], [467, 199], [45, 199]]]","[""btllions""]"
Something Deeply Hidden,Sean Carroll,dataset\adjusted_dataset\Science-Geography\0000699.jpg,[],[]
The Inflamed Mind,Edward Bullmore,dataset\adjusted_dataset\Science-Geography\0000700.jpg,[],[]
The Brilliant History of Color in Art,Victoria Finlay,dataset\adjusted_dataset\Science-Geography\0000701.jpg,"[[[149, 197], [413, 197], [413, 279], [149, 279]]]","[""hailliant history  dt gelor in arf""]"
Reaching Down the Rabbit Hole,Allan Ropper,dataset\adjusted_dataset\Science-Geography\0000702.jpg,"[[[59, 57], [449, 57], [449, 267], [59, 267]]]","[""reaching down th e rabbit h le""]"
The Biology of Desire,Marc Lewis,dataset\adjusted_dataset\Science-Geography\0000703.jpg,[],[]
Edexcel AS and A Level Modular Mathematics Core Mathematics 3 C3,Keith Pledger,dataset\adjusted_dataset\Science-Geography\0000704.jpg,"[[[26, 369], [358, 369], [358, 504], [26, 504]]]","[""edercela5 anda level modular mathematics c3""]"
Heartwood,Rowan Reid,dataset\adjusted_dataset\Science-Geography\0000705.jpg,"[[[97, 25], [479, 25], [479, 67], [97, 67]]]","[""heartwood""]"
The Story of Life: Evolution (Extended Edition),Ruth Symons,dataset\adjusted_dataset\Science-Geography\0000706.jpg,[],[]
The Hidden Life of Trees,Peter Wohlleben,dataset\adjusted_dataset\Science-Geography\0000707.jpg,"[[[46, 118], [464, 118], [464, 286], [46, 286]]]","[""the aiddein life of trees""]"
Gorillas in the Mist,Dian Fossey,dataset\adjusted_dataset\Science-Geography\0000708.jpg,"[[[63, 410], [450, 410], [450, 480], [63, 480]]]","[""gotimas in the mist dian fossey""]"
Complete Chemistry for Cambridge IGCSE (R),Rosemarie Gallagher,dataset\adjusted_dataset\Science-Geography\0000709.jpg,"[[[22, 95], [372, 95], [372, 227], [22, 227]]]","[""complete chemistry for cambridge igcse""]"
"Botany of Desire, the",Michael Pollan,dataset\adjusted_dataset\Science-Geography\0000710.jpg,[],[]
The Hand Sculpted House,Ianto Evans,dataset\adjusted_dataset\Science-Geography\0000711.jpg,"[[[35, 347], [488, 347], [488, 493], [35, 493]]]","[""tudi prbrphelglde lv #waacugi the handl sculpted house tuloz7 guueom ut""]"
Delavier's Core Training Anatomy,Frederic Delavier,dataset\adjusted_dataset\Science-Geography\0000712.jpg,"[[[9, 36], [480, 36], [480, 244], [9, 244]]]","[""core training anatomy dum jotuntucrnm muu cdwacd ir toiktot eanenanerenet""]"
The Problems of Philosophy,Bertrand Russell,dataset\adjusted_dataset\Science-Geography\0000713.jpg,[],[]
NG Photo Ark,Joel Sartore,dataset\adjusted_dataset\Science-Geography\0000714.jpg,"[[[25, 187], [486, 187], [486, 316], [25, 316]]]","[""photo ark uvati cueiquotu lil""]"
Cambridge International AS and A Level Physics Coursebook,David Sang,dataset\adjusted_dataset\Science-Geography\0000715.jpg,"[[[228, 74], [483, 74], [483, 259], [228, 259]]]","[""grham jott jnd aichaid #ocdaldo efinnal 49and < loval physics coursabock tdloik""]"
Principles of Neural Science,Eric R. Kandel,dataset\adjusted_dataset\Science-Geography\0000716.jpg,"[[[111, 67], [407, 67], [407, 161], [111, 161]]]","[""princtples ofneural seience""]"
The World is Flat,Thomas L. Friedman,dataset\adjusted_dataset\Science-Geography\0000717.jpg,[],[]
The Biology Coloring Book,Robert D. Griffin,dataset\adjusted_dataset\Science-Geography\0000718.jpg,"[[[0, 60], [512, 60], [512, 116], [0, 116]]]","[""colorinngbook""]"
Animals in Translation,Temple Grandin,dataset\adjusted_dataset\Science-Geography\0000719.jpg,"[[[29, 260], [501, 260], [501, 373], [29, 373]]]","[""animals in translattom""]"
Quantum Theory: A Very Short Introduction,John Polkinghorne,dataset\adjusted_dataset\Science-Geography\0000720.jpg,"[[[41, 211], [492, 211], [492, 271], [41, 271]]]","[""ouantum theort #eottudoels_""]"
"Diffusion of Innovations, 5th Edition",Everett M. Rogers,dataset\adjusted_dataset\Science-Geography\0000721.jpg,"[[[15, 3], [503, 3], [503, 171], [15, 171]]]","[""diffusion of innovations""]"
Behave,Robert M. Sapolsky,dataset\adjusted_dataset\Science-Geography\0000722.jpg,"[[[53, 153], [459, 153], [459, 219], [53, 219]]]","[""behave""]"
Yoga Mat Companion 4: Arm Balances & Inversions,Ray Long,dataset\adjusted_dataset\Science-Geography\0000723.jpg,"[[[50, 322], [448, 322], [448, 442], [50, 442]]]","[""arm balances inversions""]"
Testosterone Rex,Cordelia Fine,dataset\adjusted_dataset\Science-Geography\0000724.jpg,"[[[111, 41], [399, 41], [399, 152], [111, 152]]]","[""testosterone rex""]"
How Bad Are Bananas?,Mike Berners-Lee,dataset\adjusted_dataset\Science-Geography\0000725.jpg,[],[]
The Universe In A Nutshell,Stephen Hawking,dataset\adjusted_dataset\Science-Geography\0000726.jpg,"[[[34, 338], [482, 338], [482, 452], [34, 452]]]","[""u ntv er$ e n utshell""]"
Chemistry,Allan Blackman,dataset\adjusted_dataset\Science-Geography\0000727.jpg,"[[[34, 102], [478, 102], [478, 174], [34, 174]]]","[""chemistry""]"
"Heads, Features and Faces",George B. Bridgman,dataset\adjusted_dataset\Science-Geography\0000728.jpg,"[[[30, 369], [476, 369], [476, 504], [30, 504]]]","[""heads features and faces geotee p bridgmon""]"
True Spirit,Jessica Watson,dataset\adjusted_dataset\Science-Geography\0000729.jpg,"[[[48, 140], [470, 140], [470, 295], [48, 295]]]","[""jessica atscn true spirit""]"
Everything in its Place,Oliver Sacks,dataset\adjusted_dataset\Science-Geography\0000730.jpg,"[[[43, 55], [335, 55], [335, 295], [43, 295]]]","[""oliver sacks eyerything in tts flace first loytajm lastitales""]"
The Brain: A Very Short Introduction,Michael O'Shea,dataset\adjusted_dataset\Science-Geography\0000731.jpg,"[[[232, 208], [476, 208], [476, 261], [232, 261]]]","[""the bpain entinndlcdz""]"
Reactions,Theodore Gray,dataset\adjusted_dataset\Science-Geography\0000732.jpg,"[[[102, 200], [505, 200], [505, 304], [102, 304]]]","[""reactions""]"
The Future of the Professions,Richard E. Susskind,dataset\adjusted_dataset\Science-Geography\0000733.jpg,"[[[0, 377], [512, 377], [512, 455], [0, 455]]]","[""the future 0f tae p rcfess1ons""]"
Yoga Mat Companion 3: Back Bends & Twists,Ray Long,dataset\adjusted_dataset\Science-Geography\0000734.jpg,"[[[94, 322], [406, 322], [406, 438], [94, 438]]]","[""backbenids twists""]"
Edexcel AS and A Level Modular Mathematics Core Mathematics 4 C4,Keith Pledger,dataset\adjusted_dataset\Science-Geography\0000735.jpg,"[[[27, 370], [360, 370], [360, 510], [27, 510]]]","[""edexcel sanda level modular mathematics c4""]"
Cambridge International AS and A Level Chemistry Coursebook with CD-ROM,Lawrie Ryan,dataset\adjusted_dataset\Science-Geography\0000736.jpg,"[[[28, 93], [486, 93], [486, 522], [28, 522]]]","[""unougghr wotts cantyidqe intarnational a8078 lovbl chemistry pd calraetcok latan in au 07 z ti ds 71? cn 71j 8x uu""]"
The Map That Changed the World,Author and Historian Simon Winchester,dataset\adjusted_dataset\Science-Geography\0000737.jpg,"[[[30, 242], [496, 242], [496, 316], [30, 316]]]","[""map tmat caanged the world""]"
59 Seconds,Richard Wiseman,dataset\adjusted_dataset\Science-Geography\0000738.jpg,"[[[66, 111], [285, 111], [285, 229], [66, 229]]]","[""53 seelurds""]"
Will My Cat Eat My Eyeballs?,Caitlin Doughty,dataset\adjusted_dataset\Science-Geography\0000739.jpg,"[[[10, 1], [505, 1], [505, 142], [10, 142]]]","[""will my gat eat my eyeballs?""]"
Krakatoa,Simon Winchester,dataset\adjusted_dataset\Science-Geography\0000740.jpg,"[[[24, 236], [468, 236], [468, 316], [24, 316]]]","[""krakatoa""]"
Chasing the Sun,Richard Cohen,dataset\adjusted_dataset\Science-Geography\0000741.jpg,"[[[73, 363], [450, 363], [450, 496], [73, 496]]]","[""chasing the sun kichrrdcohey""]"
The Sports Gene,David Epstein,dataset\adjusted_dataset\Science-Geography\0000742.jpg,[],[]
Born with a Bang,Jennifer Morgan,dataset\adjusted_dataset\Science-Geography\0000743.jpg,"[[[301, 461], [399, 461], [399, 475], [301, 475]]]","[""iti amnei""]"
Emergent Strategy,Adrienne Brown,dataset\adjusted_dataset\Science-Geography\0000744.jpg,[],[]
Seventeen Equations that Changed the World,Ian Stewart,dataset\adjusted_dataset\Science-Geography\0000745.jpg,"[[[11, 83], [504, 83], [504, 465], [11, 465]]]","[""17 equations tht chooged theworld ian stewvart""]"
Learning the Art of Electronics,Thomas C. Hayes,dataset\adjusted_dataset\Science-Geography\0000746.jpg,"[[[75, 27], [432, 27], [432, 382], [75, 382]]]","[""learning rl; electronics otonccca ~o thomas \u20ac hates""]"
The Future of Humanity,Michio Kaku,dataset\adjusted_dataset\Science-Geography\0000747.jpg,"[[[34, 31], [474, 31], [474, 293], [34, 293]]]","[""michio kaku te future 0r humantty""]"
Divide and Ride,Stuart J. Murphy,dataset\adjusted_dataset\Science-Geography\0000748.jpg,"[[[128, 0], [519, 0], [519, 240], [128, 240]]]","[""diyide epa ride \""citt tutlt""]"
Illumanatomy,Kate Davies,dataset\adjusted_dataset\Science-Geography\0000749.jpg,"[[[32, 88], [477, 88], [477, 168], [32, 168]]]","[""illumanatomy""]"
Animal,Sara Pascoe,dataset\adjusted_dataset\Science-Geography\0000750.jpg,[],[]
Mind and Cosmos,Thomas Nagel,dataset\adjusted_dataset\Science-Geography\0000751.jpg,[],[]
Bold,Peter H. Diamandis,dataset\adjusted_dataset\Science-Geography\0000752.jpg,[],[]
We Have No Idea,Jorge Cham,dataset\adjusted_dataset\Science-Geography\0000753.jpg,[],[]
"Folks, This Ain't Normal",Joel Salatin,dataset\adjusted_dataset\Science-Geography\0000754.jpg,"[[[225, 194], [445, 194], [445, 306], [225, 306]]]","[""folks, this ain+ normal""]"
Walkable City,Jeff Speck,dataset\adjusted_dataset\Science-Geography\0000755.jpg,[],[]
Statistics without Tears,Derek Rowntree,dataset\adjusted_dataset\Science-Geography\0000756.jpg,"[[[35, 20], [357, 20], [357, 93], [35, 93]]]","[""statistics wvithout teors""]"
The Science Of Discworld,Terry Pratchett,dataset\adjusted_dataset\Science-Geography\0000757.jpg,"[[[95, 369], [421, 369], [421, 413], [95, 413]]]","[""the science of""]"
Meditations,Marcus Aurelius,dataset\adjusted_dataset\Science-Geography\0000758.jpg,"[[[21, 33], [499, 33], [499, 95], [21, 95]]]","[""meditations""]"
A Short History of Nearly Everything,Bill Bryson,dataset\adjusted_dataset\Science-Geography\0000759.jpg,[],[]
How to Create a Mind,Ray Kurzweil,dataset\adjusted_dataset\Science-Geography\0000760.jpg,[],[]
Introduction to the Human Body,Gerard J. Tortora,dataset\adjusted_dataset\Science-Geography\0000761.jpg,"[[[147, 67], [349, 67], [349, 181], [147, 181]]]","[""the humlan body""]"
Essential Mathematics: Essential Mathematics for the Australian Curriculum Year 9,David Greenwood,dataset\adjusted_dataset\Science-Geography\0000762.jpg,"[[[119, 50], [488, 50], [488, 266], [119, 266]]]","[""l essential mathematics""]"
Object-Oriented Ontology,Graham Harman,dataset\adjusted_dataset\Science-Geography\0000763.jpg,"[[[20, 131], [395, 131], [395, 436], [20, 436]]]","[""object- oriented ontolegy anew thzory of everything grahom harman""]"
Where Song Began: Australia's Birds And How They Changed TheWorld,Tim Low,dataset\adjusted_dataset\Science-Geography\0000764.jpg,[],[]
Chemistry For Dummies,John T. Moore,dataset\adjusted_dataset\Science-Geography\0000765.jpg,[],[]
The Medium is the Massage,Marshall McLuhan,dataset\adjusted_dataset\Science-Geography\0000766.jpg,[],[]
"Trail Guide to the Body Flashcards, Vol. 2: Muscles of the Body",Andrew Biel,dataset\adjusted_dataset\Science-Geography\0000767.jpg,"[[[46, 18], [502, 18], [502, 148], [46, 148]]]","[""trail guide to the body""]"
Mental Arithmetic 4,J. w. Adams,dataset\adjusted_dataset\Science-Geography\0000768.jpg,[],[]
Homo Deus,Yuval Noah Harari,dataset\adjusted_dataset\Science-Geography\0000769.jpg,[],[]
The Human Bone Manual,Tim D. White,dataset\adjusted_dataset\Science-Geography\0000770.jpg,"[[[27, 59], [479, 59], [479, 131], [27, 131]]]","[""ehuman bone manual""]"
The Infinite Game,Simon Sinek,dataset\adjusted_dataset\Science-Geography\0000771.jpg,[],[]
Who We Are and How We Got Here,David Reich,dataset\adjusted_dataset\Science-Geography\0000772.jpg,"[[[106, 107], [342, 107], [342, 399], [106, 399]]]","[""who wer we are and how wve got here""]"
"The Feynman Lectures on Physics, Vol. III",Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000773.jpg,[],[]
Worth Dying for,Tim Marshall,dataset\adjusted_dataset\Science-Geography\0000774.jpg,"[[[49, 135], [466, 135], [466, 362], [49, 362]]]","[""worih dying for tfoeloe @d flads""]"
Organic Chemistry,Jonathan Clayden,dataset\adjusted_dataset\Science-Geography\0000775.jpg,"[[[35, 62], [442, 62], [442, 183], [35, 183]]]","[""organic chemistry""]"
The Science of Yoga,William Broad,dataset\adjusted_dataset\Science-Geography\0000776.jpg,"[[[23, 119], [493, 119], [493, 380], [23, 380]]]","[""the science 0f yioigia tis riskoundthe nexardg""]"
The Big Picture,Sean Carroll,dataset\adjusted_dataset\Science-Geography\0000777.jpg,[],[]
Developing Number Knowledge,Robert J. Wright,dataset\adjusted_dataset\Science-Geography\0000778.jpg,"[[[41, 145], [417, 145], [417, 391], [41, 391]]]","[""developing number knowledge beben) dielod cmttd mimlieeur""]"
The Organic Artist,Nick Neddo,dataset\adjusted_dataset\Science-Geography\0000779.jpg,[],[]
The Math Book,Clifford A. Pickover,dataset\adjusted_dataset\Science-Geography\0000780.jpg,[],[]
Fifty Challenging Problems in Probability with Solutions,Frederick Mosteller,dataset\adjusted_dataset\Science-Geography\0000781.jpg,"[[[67, 154], [485, 154], [485, 341], [67, 341]]]","[""challenging problems tn probabiliy""]"
The Cartoon Guide to Algebra,Larry Gonick,dataset\adjusted_dataset\Science-Geography\0000782.jpg,"[[[50, 14], [468, 14], [468, 144], [50, 144]]]","[""the cartoon gvide to algebra""]"
The Psychopath Inside,James H. Fallon,dataset\adjusted_dataset\Science-Geography\0000783.jpg,[],[]
The Plastic Mind,Sharon Begley,dataset\adjusted_dataset\Science-Geography\0000784.jpg,[],[]
The Rise and Fall of the Dinosaurs,Steve Brusatte,dataset\adjusted_dataset\Science-Geography\0000785.jpg,"[[[14, 290], [497, 290], [497, 368], [14, 368]]]","[""taf msf jndtt dinosaurs""]"
On Fire,Naomi Klein,dataset\adjusted_dataset\Science-Geography\0000786.jpg,"[[[90, 146], [417, 146], [417, 226], [90, 226]]]","[""on gpg""]"
The Oxford Book of Modern Science Writing,Richard Dawkins,dataset\adjusted_dataset\Science-Geography\0000787.jpg,"[[[18, 10], [492, 10], [492, 330], [18, 330]]]","[""richard dawkins the oxford book cf modern scien e writing""]"
Blueprint,Robert Plomin,dataset\adjusted_dataset\Science-Geography\0000788.jpg,"[[[86, 148], [426, 148], [426, 284], [86, 284]]]","[""blueprint [n dalynkt li #hne t""]"
How We Learn,Benedict Carey,dataset\adjusted_dataset\Science-Geography\0000789.jpg,[],[]
The Signal and the Noise,Nate Silver,dataset\adjusted_dataset\Science-Geography\0000790.jpg,[],[]
Photographic Card Deck Of The Elements,Theodore Gray,dataset\adjusted_dataset\Science-Geography\0000791.jpg,"[[[7, 218], [374, 218], [374, 379], [7, 379]]]","[""ii ehutocelplly canp drck 0f #elements""]"
The Emperor's New Mind,Roger Penrose,dataset\adjusted_dataset\Science-Geography\0000792.jpg,"[[[16, 106], [497, 106], [497, 290], [16, 290]]]","[""the emper rs new mind""]"
The Demon in the Machine,Paul Davies,dataset\adjusted_dataset\Science-Geography\0000793.jpg,"[[[48, 111], [449, 111], [449, 393], [48, 393]]]","[""the demon in the machine""]"
Napoleon'S Buttons,Penny Le Couteur,dataset\adjusted_dataset\Science-Geography\0000794.jpg,[],[]
Don't Let the Pigeon Drive the Bus,Mo Willems,dataset\adjusted_dataset\Science-Geography\0000795.jpg,"[[[0, 0], [261, 0], [261, 359], [0, 359]]]","[""dol l let the pigeon drive the bus !""]"
Black Holes: The Reith Lectures,Stephen Hawking,dataset\adjusted_dataset\Science-Geography\0000796.jpg,"[[[29, 70], [481, 70], [481, 268], [29, 268]]]","[""stephen hawking black holes thf @xc aeita lectues""]"
Hyperobjects,Timothy Morton,dataset\adjusted_dataset\Science-Geography\0000797.jpg,"[[[38, 214], [293, 214], [293, 258], [38, 258]]]","[""hyperobjecla""]"
Plant Spirit Healing,Pam Montgomery,dataset\adjusted_dataset\Science-Geography\0000798.jpg,"[[[36, 338], [476, 338], [476, 499], [36, 499]]]","[""plant spirit healing to rx gput""]"
Wiggling Worms at Work,Wendy Pfeffer,dataset\adjusted_dataset\Science-Geography\0000799.jpg,"[[[174, 23], [495, 23], [495, 196], [174, 196]]]","[""worme al""]"
