name,author,img_paths,bounding_boxes,text
Oxford Guide to Behavioural Experiments in Cognitive Therapy,Khadj Rouf,dataset\adjusted_dataset\Medical\0000605.jpg,"[[[117, 181], [499, 181], [499, 339], [117, 339]]]","[""dxtord guide to brarixurl epinments i dinnetilis= tharm""]"
Miracles Happen,M D Brian L Weiss,dataset\adjusted_dataset\Medical\0000606.jpg,[],[]
Help for the Helper,Babette Rothschild,dataset\adjusted_dataset\Medical\0000607.jpg,"[[[19, 203], [490, 203], [490, 388], [19, 388]]]","[""helfhelper""]"
Green Pharmacy,Barbara Griggs,dataset\adjusted_dataset\Medical\0000608.jpg,"[[[50, 34], [478, 34], [478, 152], [50, 152]]]","[""g r e e n pharmacy""]"
The Making of a Therapist,Louis Cozolino,dataset\adjusted_dataset\Medical\0000609.jpg,"[[[18, 198], [487, 198], [487, 277], [18, 277]]]","[""tte makng ot 7 taera fist""]"
The Art of Being,Erich Fromm,dataset\adjusted_dataset\Medical\0000610.jpg,"[[[33, 5], [491, 5], [491, 107], [33, 107]]]","[""erich fromm thearton wlinc""]"
Through Time Into Healing,Brian Weiss,dataset\adjusted_dataset\Medical\0000611.jpg,"[[[43, 0], [463, 0], [463, 144], [43, 144]]]","[""throughtime into healing pstef emarlen52r2 pun na but 4u iu""]"
A Short History Of Disease,Sean Martin,dataset\adjusted_dataset\Medical\0000612.jpg,"[[[75, 0], [431, 0], [431, 26], [75, 26]]]","[""4 shorr histotr ot""]"
Pharmacology for Health Professionals,Bronwen Bryant,dataset\adjusted_dataset\Medical\0000613.jpg,"[[[107, 157], [407, 157], [407, 209], [107, 209]]]","[""pharmacology tcamealtnpkoteaatl?""]"
The Pocket Scavenger,Keri Smith,dataset\adjusted_dataset\Medical\0000614.jpg,"[[[49, 85], [444, 85], [444, 217], [49, 217]]]","[""apocket scavenger""]"
Ligaments of the Joints Anatomical Chart,Anatomical Chart Company,dataset\adjusted_dataset\Medical\0000615.jpg,"[[[35, 0], [481, 0], [481, 19], [35, 19]]]","[""liecmrzte qjf thr jwintx""]"
The Weight Escape,Joseph Ciarrochi,dataset\adjusted_dataset\Medical\0000616.jpg,[],[]
The Divided Self,R. Laing,dataset\adjusted_dataset\Medical\0000617.jpg,"[[[18, 133], [487, 133], [487, 374], [18, 374]]]","[""r d aing the divded teit""]"
10 Principles for Doing Effective Couples Therapy,John M. Gottman,dataset\adjusted_dataset\Medical\0000618.jpg,"[[[1, 308], [512, 308], [512, 511], [1, 511]]]","[""pkincileztcn doing effectiye couplfs therapy julle scnxa-tz cc-man connmgoman taoiccer cedeen flad eoeen eeeee""]"
"Love, Medicine And Miracles",Bernie Siegel,dataset\adjusted_dataset\Medical\0000619.jpg,[],[]
The End of Your Life Book Club,Will Schwalbe,dataset\adjusted_dataset\Medical\0000620.jpg,"[[[86, 54], [430, 54], [430, 335], [86, 335]]]","[""the end of your tife book club loi lela""]"
The Big Fat Surprise,Nina Teicholz,dataset\adjusted_dataset\Medical\0000621.jpg,"[[[108, 288], [393, 288], [393, 487], [108, 487]]]","[""tae bic f2 t surprise lidun iaad anena afa dm nna-fichol""]"
Essential Epidemiology,Penny Margaret Webb,dataset\adjusted_dataset\Medical\0000622.jpg,"[[[149, 90], [474, 90], [474, 170], [149, 170]]]","[""essential epidemiology""]"
"Breastfeeding And Human Lactation, Enhanced Fifth Edition",Karen Wambach,dataset\adjusted_dataset\Medical\0000623.jpg,"[[[29, 37], [481, 37], [481, 123], [29, 123]]]","[""breasueeding < human laclation""]"
Stealing Fire,Steven Kotler,dataset\adjusted_dataset\Medical\0000624.jpg,"[[[55, 111], [453, 111], [453, 199], [55, 199]]]","[""steacing fire""]"
Teen Brain,David Gillespie,dataset\adjusted_dataset\Medical\0000625.jpg,[],[]
The Little Book of Resilience,Matthew Johnstone,dataset\adjusted_dataset\Medical\0000626.jpg,[],[]
The Yoga Anatomy Coloring Book,Kelly Solloway,dataset\adjusted_dataset\Medical\0000627.jpg,"[[[24, 17], [328, 17], [328, 193], [24, 193]]]","[""the yoga anatomy coloring book tia lde 03n lureanena""]"
Love Sense,Dr Sue Johnson,dataset\adjusted_dataset\Medical\0000628.jpg,[],[]
"Get Through Medical School: 1100 SBAs/BOFs and EMQs, 2nd edition",Seema Khan,dataset\adjusted_dataset\Medical\0000629.jpg,"[[[110, 77], [469, 77], [469, 245], [110, 245]]]","[""genthrough mcdichl scngol: 11n0 s0rudofsjnd emo? decd eeenanhan""]"
Counselling Skills for Working with Trauma,Christiane Sanderson,dataset\adjusted_dataset\Medical\0000630.jpg,"[[[60, 106], [462, 106], [462, 215], [60, 215]]]","[""cdunsellingskillstor working wita trauma""]"
Pocket Guide: Pharmacokinetics Made Easy,Donald J. Birkett,dataset\adjusted_dataset\Medical\0000631.jpg,[],[]
Letters to the Midwife,Jennifer Worth,dataset\adjusted_dataset\Medical\0000632.jpg,"[[[47, 312], [462, 312], [462, 511], [47, 511]]]","[""leters t the midwvife jeyniek trth nut\""""]"
How He Gets into Her Head,Don Hennessy,dataset\adjusted_dataset\Medical\0000633.jpg,"[[[32, 64], [478, 64], [478, 232], [32, 232]]]","[""hovvhe gets into her head m- fim \""?fal hineile %nbi don hfnras""]"
The Hybrid Diet,Patrick Holford,dataset\adjusted_dataset\Medical\0000634.jpg,[],[]
The Circle of Security Intervention,Bert Powell,dataset\adjusted_dataset\Medical\0000635.jpg,"[[[20, 78], [497, 78], [497, 303], [20, 303]]]","[""circle of security intervention enhuneka dtarnamngmn betin puntni ulu mabllnnetofr""]"
Rapid Interpretation of EKG's,Dale Dubin,dataset\adjusted_dataset\Medical\0000636.jpg,"[[[26, 59], [489, 59], [489, 103], [26, 103]]]","[""interpretatton""]"
The Speed Reading Book,Tony Buzan,dataset\adjusted_dataset\Medical\0000637.jpg,"[[[70, 25], [481, 25], [481, 274], [70, 274]]]","[""the dhd speed reading book rcad mor leur {ot2, achlevemara""]"
Living Sensationally,Winnie Dunn,dataset\adjusted_dataset\Medical\0000638.jpg,"[[[29, 45], [512, 45], [512, 315], [29, 315]]]","[""livina sensationally unceriandingyour senses""]"
Between Therapist and Client,Michael Khan,dataset\adjusted_dataset\Medical\0000639.jpg,"[[[16, 178], [504, 178], [504, 321], [16, 321]]]","[""between therapist and client tl newkaole i-ua""]"
Get into Medical School - 700 BMAT Practice Questions,Lydia Campbell,dataset\adjusted_dataset\Medical\0000640.jpg,"[[[28, 56], [490, 56], [490, 402], [28, 402]]]","[""medical school 700 bmat practice questions pul""]"
The New Codependency,Melody Beattie,dataset\adjusted_dataset\Medical\0000641.jpg,"[[[58, 207], [458, 207], [458, 282], [58, 282]]]","[""coclepenclency""]"
Aromatherapy for the Healthy Child,Valerie Ann Worwood,dataset\adjusted_dataset\Medical\0000642.jpg,"[[[19, 0], [492, 0], [492, 96], [19, 96]]]","[""acmuinstapy tj ve heclthy child""]"
Character Styles,Stephen M. Johnson,dataset\adjusted_dataset\Medical\0000643.jpg,"[[[38, 338], [472, 338], [472, 486], [38, 486]]]","[""character styles stffhfn m chnson""]"
The Merck Veterinary Manual,Susan E. Aiello,dataset\adjusted_dataset\Medical\0000644.jpg,"[[[189, 129], [412, 129], [412, 233], [189, 233]]]","[""merck veterinary manual a mnnon""]"
The Little Book of Energy Medicine,Donna Eden,dataset\adjusted_dataset\Medical\0000645.jpg,"[[[101, 45], [426, 45], [426, 228], [101, 228]]]","[""lit tle bock of enero medieine""]"
The Climb,Chris Froome,dataset\adjusted_dataset\Medical\0000646.jpg,"[[[71, 436], [446, 436], [446, 484], [71, 484]]]","[""the climb""]"
Desk Reference to the Diagnostic Criteria From DSM-5 (R),American Psychiatric Association,dataset\adjusted_dataset\Medical\0000647.jpg,"[[[62, 118], [452, 118], [452, 234], [62, 234]]]","[""diagnostic criteria faiha dsm-5""]"
ECG Pocketcard,Bbp,dataset\adjusted_dataset\Medical\0000648.jpg,,
Freeing Your Child from Anxiety,Tamar Chansky,dataset\adjusted_dataset\Medical\0000649.jpg,"[[[47, 62], [467, 62], [467, 177], [47, 177]]]","[""frfetvg ycjr cuild frc  anxety""]"
Trail Guide to the Body Workbook,Andrew Biel,dataset\adjusted_dataset\Medical\0000650.jpg,"[[[71, 7], [491, 7], [491, 156], [71, 156]]]","[""suuk wozhools1 eciticg trail guide to the body""]"
The Beck Diet Solution,Judith S. Beck,dataset\adjusted_dataset\Medical\0000651.jpg,"[[[35, 106], [469, 106], [469, 457], [35, 457]]]","[""the beck diet solulion inaun youn bralm t0 think kz annin poron jurnh @eck pld""]"
"Love, Bake, Nourish",Amber Rose,dataset\adjusted_dataset\Medical\0000652.jpg,"[[[85, 247], [403, 247], [403, 449], [85, 449]]]","[""l 0 ve ba ke n 0 u r | s h""]"
The Story of San Michele,Axel Munthe,dataset\adjusted_dataset\Medical\0000653.jpg,"[[[44, 56], [487, 56], [487, 141], [44, 141]]]","[""tbe stentol san michele ennnn""]"
CFT Made Simple,Russell Kolts,dataset\adjusted_dataset\Medical\0000654.jpg,"[[[81, 220], [438, 220], [438, 397], [81, 397]]]","[""cft made simple \""muelo""]"
The 5:2 Fast Diet Cookbook,Samantha Logan,dataset\adjusted_dataset\Medical\0000655.jpg,"[[[0, 0], [501, 0], [501, 295], [0, 295]]]","[""tae 5 : 2 fa st diet cookbook 4n 2457 fzbfil eco jco *arint nci pestfts 30ra""]"
Theory and Practice of Counseling and Psychotherapy,Gerald Corey,dataset\adjusted_dataset\Medical\0000656.jpg,"[[[35, 38], [304, 38], [304, 109], [35, 109]]]","[""thponyaxdpracticp opcounseling and pstchotherxpy""]"
War Doctor,David Nott,dataset\adjusted_dataset\Medical\0000657.jpg,"[[[42, 31], [344, 31], [344, 237], [42, 237]]]","[""imt nott war doctor 404a 2 ft""]"
Pharmacology for Midwives,Sue Jordan,dataset\adjusted_dataset\Medical\0000658.jpg,"[[[22, 113], [461, 113], [461, 204], [22, 204]]]","[""pharmacology for midwives u uildonco babe lor eulc praciiee seconu &iltino g0# /em""]"
The Metabolic Approach to Cancer,Nasha Winters,dataset\adjusted_dataset\Medical\0000659.jpg,"[[[49, 78], [476, 78], [476, 262], [49, 262]]]","[""metabolic approach to cancer fdeaeeea a""]"
How to End the Autism Epidemic,J.B. Handley,dataset\adjusted_dataset\Medical\0000660.jpg,"[[[47, 29], [470, 29], [470, 217], [47, 217]]]","[""howto end ioe autism epidemic""]"
The Strength Training Anatomy Workout: v. 2,Frederic Delavier,dataset\adjusted_dataset\Medical\0000661.jpg,"[[[0, 3], [507, 3], [507, 234], [0, 234]]]","[""the strength training warow i""]"
Passing the FRACP Written Examination,Jonathan Gleadle,dataset\adjusted_dataset\Medical\0000662.jpg,"[[[65, 166], [359, 166], [359, 298], [65, 298]]]","[""passing the faacpyvnnen exemination cetijny nd ntd""]"
"BRUKNER & KHAN'S CLINICAL SPORTS MEDICINE: INJURIES, VOL. 1",Brukner and Khan,dataset\adjusted_dataset\Medical\0000663.jpg,"[[[119, 372], [478, 372], [478, 488], [119, 488]]]","[""brukner khans clinical sports medicine vihebidy""]"
"Too Good to Leave, Too Bad to Stay",Mira Kirshenbaum,dataset\adjusted_dataset\Medical\0000664.jpg,"[[[15, 87], [495, 87], [495, 502], [15, 502]]]","[""too good to leave; tinfn-in4p fe too bad hdethn70 watmmare htif to stay m| 0 % w| ka *40 4 wm""]"
Life Story Therapy with Traumatized Children,Richard Rose,dataset\adjusted_dataset\Medical\0000665.jpg,"[[[0, 0], [512, 0], [512, 108], [0, 108]]]","[""lif story trerepy with traumaticed chuarz? a abd prarate""]"
The Pocket Atlas Of The Moving Body,Mel Cash,dataset\adjusted_dataset\Medical\0000666.jpg,"[[[280, 16], [512, 16], [512, 295], [280, 295]]]","[""pocket atlas of the moving body""]"
Trick or Treatment?,Dr. Simon Singh,dataset\adjusted_dataset\Medical\0000667.jpg,[],[]
Somebody I Used to Know,Wendy Mitchell,dataset\adjusted_dataset\Medical\0000668.jpg,"[[[138, 38], [479, 38], [479, 205], [138, 205]]]","[""wendv mitchel somebody 1 uacd lc kuo""]"
Drugs Without the Hot Air,David Nutt,dataset\adjusted_dataset\Medical\0000669.jpg,"[[[25, 190], [479, 190], [479, 337], [25, 337]]]","[""dalid nutt drugs withoutthe ctar""]"
101 Trauma-Informed Interventions,Linda Curran,dataset\adjusted_dataset\Medical\0000670.jpg,"[[[42, 128], [469, 128], [469, 251], [42, 251]]]","[""101 trauma-informed inlerventions""]"
Motivational Interviewing in Health Care,Stephen Rollnick,dataset\adjusted_dataset\Medical\0000671.jpg,"[[[21, 44], [384, 44], [384, 246], [21, 246]]]","[""motivational interviewing in health care""]"
The Mindfulness Solution,Ronald Siegel,dataset\adjusted_dataset\Medical\0000672.jpg,"[[[23, 159], [499, 159], [499, 333], [23, 333]]]","[""mindfulness solution fxlt prri tn:i fr""]"
Clinical Naturopathy,Dr. Jerome Sarris,dataset\adjusted_dataset\Medical\0000673.jpg,"[[[60, 0], [452, 0], [452, 99], [60, 99]]]","[""clnical naturopathy ze bcp""]"
The Fourfold Path to Healing,Thomas S. Cowan,dataset\adjusted_dataset\Medical\0000674.jpg,[],[]
Oxford Cases in Medicine and Surgery,Hugo Farne,dataset\adjusted_dataset\Medical\0000675.jpg,"[[[41, 143], [486, 143], [486, 331], [41, 331]]]","[""scono idoi medicine surgery and""]"
"Healthy Gut, Healthy You",Ruscio,dataset\adjusted_dataset\Medical\0000676.jpg,"[[[49, 18], [458, 18], [458, 199], [49, 199]]]","[""healthy gut healthy you thuinaidrietnvt dtiamham ineos dut""]"
From Bacteria to Bach and Back,Daniel C. Dennett,dataset\adjusted_dataset\Medical\0000677.jpg,"[[[15, 300], [490, 300], [490, 456], [15, 456]]]","[""from bacteria to bach and bac d daniel c deanett""]"
"Overcoming Low Self-Esteem, 2nd Edition",Melanie Fennell,dataset\adjusted_dataset\Medical\0000678.jpg,"[[[45, 158], [446, 158], [446, 302], [45, 302]]]","[""overcoming lot sel-esteem and edtlion""]"
Fasting--and Eating--for Health,Joel Fuhrman,dataset\adjusted_dataset\Medical\0000679.jpg,[],[]
Contextual Schema Therapy,Eckhard Roediger,dataset\adjusted_dataset\Medical\0000680.jpg,"[[[68, 266], [437, 266], [437, 436], [68, 436]]]","[""contextual schema therapy""]"
The Compassionate Mind Workbook,Chris Irons,dataset\adjusted_dataset\Medical\0000681.jpg,"[[[46, 26], [460, 26], [460, 321], [46, 321]]]","[""compassionate mind workbook stcp-by-stcp nude 50 compa:ln focused thcrapy""]"
Encyclopedia Of Herbal Medicine,Andrew Chevallier,dataset\adjusted_dataset\Medical\0000682.jpg,"[[[29, 187], [500, 187], [500, 342], [29, 342]]]","[""encyclop ed |4 0f herbal medicine""]"
Outsmarting Worry,Dawn Huebner,dataset\adjusted_dataset\Medical\0000683.jpg,"[[[5, 51], [500, 51], [500, 234], [5, 234]]]","[""qutsmarting w orry""]"
Yogabody,P. T. Judith Hanson Lasater,dataset\adjusted_dataset\Medical\0000684.jpg,[],[]
How the Mind Works,Steven Pinker,dataset\adjusted_dataset\Medical\0000685.jpg,"[[[0, 1], [436, 1], [436, 430], [0, 430]]]","[""natijnil bestseller steven pinker how the mind works""]"
The Nemechek Protocol for Autism and Developmental Disorders,Jean R Nemechek J D,dataset\adjusted_dataset\Medical\0000686.jpg,[],[]
The Big Book of ACT Metaphors,Jill A. Stoddard,dataset\adjusted_dataset\Medical\0000687.jpg,"[[[85, 124], [440, 124], [440, 305], [85, 305]]]","[""the big book of act metaphors""]"
Wayward,Blake Crouch,dataset\adjusted_dataset\Medical\0000688.jpg,"[[[23, 23], [491, 23], [491, 163], [23, 163]]]","[""blake crovch waywvard ihez""]"
Toxicology Handbook,Dr. Lindsay Murray,dataset\adjusted_dataset\Medical\0000689.jpg,"[[[33, 279], [349, 279], [349, 411], [33, 411]]]","[""toxicology handbook b4ed tffieid x \""""]"
500 Ketogenic Recipes,Dana Carpender,dataset\adjusted_dataset\Medical\0000690.jpg,[],[]
"Yoga For Body, Breath, Mind",A.G. Mohan,dataset\adjusted_dataset\Medical\0000691.jpg,"[[[196, 104], [300, 104], [300, 168], [196, 168]]]","[""body breal""]"
Mindful Hypnobirthing,Sophie Fletcher,dataset\adjusted_dataset\Medical\0000692.jpg,"[[[31, 320], [483, 320], [483, 465], [31, 465]]]","[""m1 | n d | u hypno birthing""]"
OSCE Cases with Mark Schemes,Susan C. Shelmerdine,dataset\adjusted_dataset\Medical\0000693.jpg,"[[[24, 179], [489, 179], [489, 285], [24, 285]]]","[""osce cases with mark schemes araviston aldtor medrcai finals""]"
The Marshmallow Test,Walter Mischel,dataset\adjusted_dataset\Medical\0000694.jpg,"[[[23, 149], [505, 149], [505, 299], [23, 299]]]","[""marshmallow test undett  inco lcdtitoland how ~nalat""]"
Nurturing Resilience,Kathy L. Kain,dataset\adjusted_dataset\Medical\0000695.jpg,"[[[59, 159], [453, 159], [453, 239], [59, 239]]]","[""nurturing resilience""]"
Overcoming Insomnia and Sleep Problems,Colin A. Espie,dataset\adjusted_dataset\Medical\0000696.jpg,"[[[13, 95], [503, 95], [503, 325], [13, 325]]]","[""overcoming insomnla and sleep problems ascll-help geide using cogeatje behavinral techniques""]"
Touched With Fire,Kay Redfield Jamison,dataset\adjusted_dataset\Medical\0000697.jpg,[],[]
Cardiorespiratory Physiotherapy: Adults and Paediatrics,Eleanor Main,dataset\adjusted_dataset\Medical\0000698.jpg,"[[[18, 191], [445, 191], [445, 328], [18, 328]]]","[""cardiorespiratory physiotherapy adilts undpaadans""]"
Character Strengths Interventions: A Field Guide for Practitioners 2017,Ryan M. Niemiec,dataset\adjusted_dataset\Medical\0000699.jpg,"[[[181, 311], [477, 311], [477, 361], [181, 361]]]","[""chanctcr strenachs incrventions""]"
Helping Your Child With Selective Mutism,Angela E. McHolm,dataset\adjusted_dataset\Medical\0000700.jpg,"[[[17, 211], [495, 211], [495, 409], [17, 409]]]","[""fwtnud trukoyi tfa urikinn helpizhild your wirl selective murism""]"
Scientific Healing Affirmations,Paramahansa Yogananda,dataset\adjusted_dataset\Medical\0000701.jpg,"[[[54, 336], [465, 336], [465, 415], [54, 415]]]","[""sciektific heruag afairmamons""]"
Starving the Anger Gremlin,Kate Collins-Donnelly,dataset\adjusted_dataset\Medical\0000702.jpg,"[[[29, 50], [498, 50], [498, 246], [29, 246]]]","[""starving the angergremlin jm[ qinjtin [otlekx mxt kueik yn ictiekrtni""]"
Signs and Symptoms Analysis from a Functional Perspective- 2nd Edition,Dicken Weatherby,dataset\adjusted_dataset\Medical\0000703.jpg,"[[[24, 42], [497, 42], [497, 208], [24, 208]]]","[""signs and symptoms analysis from a functional perspective aqutstion by qulgton gulde""]"
Better,Atul Gawande,dataset\adjusted_dataset\Medical\0000704.jpg,"[[[63, 277], [237, 277], [237, 319], [63, 319]]]","[""b etter""]"
The Infertility Cure,Randine Lewis,dataset\adjusted_dataset\Medical\0000705.jpg,"[[[33, 166], [485, 166], [485, 389], [33, 389]]]","[""t h e in fe ftili ey c u r e""]"
The Ketogenic Kitchen,Domini Kemp,dataset\adjusted_dataset\Medical\0000706.jpg,[],[]
Why Stomach Acid Is Good for You,Jonathan V. Wright,dataset\adjusted_dataset\Medical\0000707.jpg,"[[[26, 65], [483, 65], [483, 481], [26, 481]]]","[""stomach acid is good for you eanenl kf e hicun di4t r * geed ll4 3laat""]"
Deep Medicine,Eric Topol,dataset\adjusted_dataset\Medical\0000708.jpg,"[[[29, 141], [489, 141], [489, 309], [29, 309]]]","[""medicine jtnr latlll da\"" ma""]"
Mastering Medical Terminology,Sue Walker,dataset\adjusted_dataset\Medical\0000709.jpg,"[[[50, 0], [464, 0], [464, 217], [50, 217]]]","[""r 4 3 f r | 4 0 medical terminology 403m4a jnu aim /alnd zuu euliun""]"
Only Love Is Real,Brian Weiss,dataset\adjusted_dataset\Medical\0000710.jpg,"[[[72, 63], [439, 63], [439, 172], [72, 172]]]","[""only loye i5 real tf jcn d x74lc neaned""]"
Eat Pretty,Jolene Hart,dataset\adjusted_dataset\Medical\0000711.jpg,"[[[125, 96], [395, 96], [395, 159], [125, 159]]]","[""eat pretty""]"
Being Mortal,Atul Gawande,dataset\adjusted_dataset\Medical\0000712.jpg,"[[[41, 283], [474, 283], [474, 356], [41, 356]]]","[""being mortal""]"
Lifespan,David Sinclair,dataset\adjusted_dataset\Medical\0000713.jpg,[],[]
The Lost Language of Plants,Stephen Harrod Buhner,dataset\adjusted_dataset\Medical\0000714.jpg,"[[[26, 194], [404, 194], [404, 354], [26, 354]]]","[""the lost language of plants""]"
Birth Matters,Ina May Gaskin,dataset\adjusted_dataset\Medical\0000715.jpg,"[[[45, 37], [483, 37], [483, 140], [45, 140]]]","[""birth matters miwile < mandesl""]"
The Deepest Well,Nadine Burke Harris,dataset\adjusted_dataset\Medical\0000716.jpg,"[[[11, 61], [499, 61], [499, 149], [11, 149]]]","[""deepest well""]"
The Sleep Book,Guy Meadows,dataset\adjusted_dataset\Medical\0000717.jpg,[],[]
Counselling for Toads,Robert De Board,dataset\adjusted_dataset\Medical\0000718.jpg,"[[[62, 46], [448, 46], [448, 104], [62, 104]]]","[""coursedliro fo r tor dr""]"
Clinically Oriented Anatomy,Keith L. Moore,dataset\adjusted_dataset\Medical\0000719.jpg,"[[[20, 0], [512, 0], [512, 315], [20, 315]]]","[""m orn siieccex anatomy anihim hiewhad blor""]"
Practical Fracture Treatment,Ronald McRae,dataset\adjusted_dataset\Medical\0000720.jpg,"[[[164, 30], [480, 30], [480, 306], [164, 306]]]","[""practical fracture treatment fnn iu rcnad hcr e mubser""]"
My Friend Has Autism,Amanda Doering Tourville,dataset\adjusted_dataset\Medical\0000721.jpg,"[[[212, 49], [460, 49], [460, 163], [212, 163]]]","[""my friend has autiem""]"
Past Mortems,Carla Valentine,dataset\adjusted_dataset\Medical\0000722.jpg,[],[]
The Grain Brain Whole Life Plan,David Perlmutter,dataset\adjusted_dataset\Medical\0000723.jpg,"[[[32, 123], [482, 123], [482, 489], [32, 489]]]","[""grain brain whol lfe pcam jzm eime jaty di itad feramltt ela y7 lneem""]"
The Keto Reset Diet,Mark Sisson,dataset\adjusted_dataset\Medical\0000724.jpg,[],[]
Gestalt Therapy,Frederick S. Perls,dataset\adjusted_dataset\Medical\0000725.jpg,[],[]
Training in Obstetrics and Gynaecology,Ippokratis Sarris,dataset\adjusted_dataset\Medical\0000726.jpg,"[[[29, 340], [454, 340], [454, 461], [29, 461]]]","[""ta~ing~ obstetrics and gynaecology dte cwrenclal curlculur""]"
Yellow Emperor's Classic Of Medicine,Maoshing Ni,dataset\adjusted_dataset\Medical\0000727.jpg,"[[[132, 150], [481, 150], [481, 351], [132, 351]]]","[""ylllov emperoks clacsic of mldicine""]"
Musicophilia,Oliver Sacks,dataset\adjusted_dataset\Medical\0000728.jpg,"[[[76, 318], [448, 318], [448, 389], [76, 389]]]","[""mustcofhteta va\u20ac ia""]"
The Mindfulness and Acceptance Workbook for Anxiety,John P. Forsyth,dataset\adjusted_dataset\Medical\0000729.jpg,"[[[21, 45], [494, 45], [494, 173], [21, 173]]]","[""the mindfulncss arrcprincc werkbook for anxicry""]"
The Satir Model,Virginia M. Satir,dataset\adjusted_dataset\Medical\0000730.jpg,"[[[0, 0], [512, 0], [512, 165], [0, 165]]]","[""the satir model cttt""]"
Positive Psychology in a Nutshell: The Science of Happiness,Dr. Ilona Boniwell,dataset\adjusted_dataset\Medical\0000731.jpg,"[[[51, 31], [429, 31], [429, 160], [51, 160]]]","[""positive psycholocy in a nutshell tpe ecionce oi nepplnerm""]"
The End of Alzheimer's,Dale Bredesen,dataset\adjusted_dataset\Medical\0000732.jpg,"[[[23, 121], [495, 121], [495, 185], [23, 185]]]","[""alzheimers""]"
All Things Bright and Beautiful,James Herriot,dataset\adjusted_dataset\Medical\0000733.jpg,"[[[26, 308], [494, 308], [494, 459], [26, 459]]]","[""herriot a\""things brjuki 4n14 reutati}""]"
Understanding Pathological Demand Avoidance Syndrome in Children,Margaret Duncan,dataset\adjusted_dataset\Medical\0000734.jpg,"[[[31, 231], [496, 231], [496, 504], [31, 504]]]","[""understanding pathological demano avoidance a cjide fcr parents synorome tcxcners in chiloren tnd other feofessigngls @aug""]"
"The Developing Mind, Second Edition",Daniel J. Siegel,dataset\adjusted_dataset\Medical\0000735.jpg,"[[[32, 100], [477, 100], [477, 269], [32, 269]]]","[""jter developing mind""]"
Psychoanalytic Case Formulation,Nancy McWilliams,dataset\adjusted_dataset\Medical\0000736.jpg,"[[[15, 307], [495, 307], [495, 383], [15, 383]]]","[""psychoanaly 01x formularion""]"
Illustrated Textbook of Paediatrics,Tom Lissauer,dataset\adjusted_dataset\Medical\0000737.jpg,"[[[17, 75], [411, 75], [411, 199], [17, 199]]]","[""hiuetated taxihook oi paediatrics ifth enitidn""]"
Holistic Aromatherapy for Animals,Kristen Leigh Bell,dataset\adjusted_dataset\Medical\0000738.jpg,"[[[32, 189], [481, 189], [481, 358], [32, 358]]]","[""aromatherapy for animals eesaud \""udlebik""]"
Buried in Treasures,David F. Tolin,dataset\adjusted_dataset\Medical\0000739.jpg,"[[[32, 216], [480, 216], [480, 266], [32, 266]]]","[""buried i treasures""]"
Prescriber's Guide,Stephen M. Stahl,dataset\adjusted_dataset\Medical\0000740.jpg,"[[[63, 7], [464, 7], [464, 199], [63, 199]]]","[""bniy hnei fa tinoluivdy prescribers guide 904 eoon szephen ni stah""]"
Smoke Gets in Your Eyes,Caitlin Doughty,dataset\adjusted_dataset\Medical\0000741.jpg,"[[[119, 49], [395, 49], [395, 207], [119, 207]]]","[""5 moke get$ in you r e y es""]"
Internal Family Systems Therapy,Richard C. Schwartz,dataset\adjusted_dataset\Medical\0000742.jpg,"[[[14, 227], [346, 227], [346, 431], [14, 431]]]","[""intrma family sybiems therany""]"
Dr Podcast Scripts for the Final FRCA,Rebecca A. Leslie,dataset\adjusted_dataset\Medical\0000743.jpg,"[[[59, 142], [435, 142], [435, 267], [59, 267]]]","[""drpodcast scripts forthe final frca""]"
Perfect Health Diet,Shou-Ching Jaminet,dataset\adjusted_dataset\Medical\0000744.jpg,[],[]
Therapeutic Storytelling,Susan Perrow,dataset\adjusted_dataset\Medical\0000745.jpg,"[[[72, 42], [443, 42], [443, 166], [72, 166]]]","[""therapeulic storytelling""]"
Iridology Simplified,Bernard Jensen,dataset\adjusted_dataset\Medical\0000746.jpg,"[[[76, 16], [456, 16], [456, 108], [76, 108]]]","[""iridology simplified""]"
Uniquely Human,PH D Barry M Prizant,dataset\adjusted_dataset\Medical\0000747.jpg,"[[[59, 31], [453, 31], [453, 204], [59, 204]]]","[""untquely human a diffbbent \""at df 5ffing 4utisn""]"
"Brain Lock, Twentieth Anniversary Edition",Jeffrey M. Schwartz,dataset\adjusted_dataset\Medical\0000748.jpg,"[[[59, 12], [451, 12], [451, 33], [59, 33]]]","[""ttunilei anmivoreury eubtlan""]"
Attachment-Focused Family Therapy,Daniel A. Hughes,dataset\adjusted_dataset\Medical\0000749.jpg,"[[[31, 139], [485, 139], [485, 277], [31, 277]]]","[""attachment focusld famly theratr""]"
The Practice of Spiritual Direction,William A. Barry,dataset\adjusted_dataset\Medical\0000750.jpg,"[[[133, 297], [381, 297], [381, 363], [133, 363]]]","[""s#iritoal directio]""]"
The Practice of Emotionally Focused Couple Therapy,Susan M. Johnson,dataset\adjusted_dataset\Medical\0000751.jpg,"[[[25, 32], [481, 32], [481, 128], [25, 128]]]","[""'the 'tracze  'emotonolly 'tocued couple ' tnerofy""]"
"Witches, Midwives, And Nurses (2nd Ed.)",Barbara Ehrenreich,dataset\adjusted_dataset\Medical\0000752.jpg,"[[[44, 47], [463, 47], [463, 232], [44, 232]]]","[""witehes midwvives nurses""]"
