name,author,img_paths,bounding_boxes,text
The Crystal Bible Volume 2,Judy Hall,dataset\adjusted_dataset\Medical\0000158.jpg,"[[[28, 320], [231, 320], [231, 380], [28, 380]]]","[""Crystal""]"
Start Where You Are,Meera Lee Patel,dataset\adjusted_dataset\Medical\0000159.jpg,"[[[18, 6], [339, 6], [339, 114], [18, 114]]]","[""START""]"
Birth Skills,Juju Sundin,dataset\adjusted_dataset\Medical\0000160.jpg,"[[[20, 106], [494, 106], [494, 208], [20, 208]]]","[""BirthSkills""]"
The Clever Guts Diet,Michael Mosley,dataset\adjusted_dataset\Medical\0000161.jpg,"[[[67, 103], [365, 103], [365, 171], [67, 171]]]","[""clever""]"
Dirty Genes,Ben Lynch,dataset\adjusted_dataset\Medical\0000162.jpg,"[[[59, 149], [459, 149], [459, 235], [59, 235]]]","[""DIRTY""]"
Adult Children of Emotionally Immature Parents,Lindsay C. Gibson,dataset\adjusted_dataset\Medical\0000163.jpg,"[[[65, 38], [451, 38], [451, 76], [65, 76]]]","[""Adult Children %t""]"
Genius Foods,Max Lugavere,dataset\adjusted_dataset\Medical\0000164.jpg,"[[[56, 34], [460, 34], [460, 84], [56, 84]]]","[""G E N| U $""]"
"Theory and Practice of Group Psychotherapy, Fifth Edition",Irvin D. Yalom,dataset\adjusted_dataset\Medical\0000165.jpg,"[[[7, 226], [348, 226], [348, 280], [7, 280]]]","[""Psychotherapy""]"
"Good Calories, Bad Calories",Gary Taubes,dataset\adjusted_dataset\Medical\0000166.jpg,"[[[64, 126], [492, 126], [492, 180], [64, 180]]]","[""CALORIES""]"
Havard's Nursing Guide to Drugs,Adriana P. Tiziani,dataset\adjusted_dataset\Medical\0000167.jpg,"[[[85, 160], [431, 160], [431, 205], [85, 205]]]","[""To DRUGS""]"
Hypnobirthing,Marie F. Mongan,dataset\adjusted_dataset\Medical\0000168.jpg,"[[[19, 115], [486, 115], [486, 196], [19, 196]]]","[""HypnoBirthing""]"
The Continuum Concept,Jean Liedloff,dataset\adjusted_dataset\Medical\0000169.jpg,"[[[130, 128], [377, 128], [377, 166], [130, 166]]]","[""CONTINUUM""]"
BSAVA Textbook of Veterinary Nursing,Tim Greet,dataset\adjusted_dataset\Medical\0000170.jpg,"[[[24, 50], [272, 50], [272, 76], [24, 76]]]","[""BSAUA Terbook o""]"
Trigger Point Therapy Workbook,Clair Davies,dataset\adjusted_dataset\Medical\0000171.jpg,"[[[142, 90], [495, 90], [495, 130], [142, 130]]]","[""Thcrap Workhonk""]"
Your Body's Many Cries for Water,F. Batmanghelidj,dataset\adjusted_dataset\Medical\0000172.jpg,"[[[77, 292], [434, 292], [434, 318], [77, 318]]]","[""Yurite N4 878Ttrr Tilkal""]"
The Autoimmune Solution,Amy Myers,dataset\adjusted_dataset\Medical\0000173.jpg,"[[[37, 107], [477, 107], [477, 147], [37, 147]]]","[""AUTOIMMUNE""]"
Healing the Fragmented Selves of Trauma Survivors,Janina Fisher,dataset\adjusted_dataset\Medical\0000174.jpg,"[[[0, 25], [499, 25], [499, 61], [0, 61]]]","[""FRAGMENTEC SELVES OF""]"
Being Mortal,Atul Gawande,dataset\adjusted_dataset\Medical\0000175.jpg,"[[[246, 252], [480, 252], [480, 302], [246, 302]]]","[""Mortal""]"
Creative Ways to Help Children Manage BIG Feelings,Fiona Zandt,dataset\adjusted_dataset\Medical\0000176.jpg,"[[[0, 385], [512, 385], [512, 421], [0, 421]]]","[""HELP ChILDRENMANAGE""]"
Mycelium Running,Paul Stamets,dataset\adjusted_dataset\Medical\0000177.jpg,"[[[27, 17], [487, 17], [487, 101], [27, 101]]]","[""MYCELIUM""]"
The Beauty Detox Solution,Kimberly Snyder,dataset\adjusted_dataset\Medical\0000178.jpg,"[[[137, 151], [371, 151], [371, 195], [137, 195]]]","[""SOLUTION""]"
Eat to Beat Disease,William Li,dataset\adjusted_dataset\Medical\0000179.jpg,"[[[30, 186], [485, 186], [485, 299], [30, 299]]]","[""BEAT""]"
Nutrition and Physical Degeneration,Weston Price,dataset\adjusted_dataset\Medical\0000180.jpg,"[[[49, 69], [461, 69], [461, 105], [49, 105]]]","[""Fhrsical Deeeneralino""]"
Sensorimotor Psychotherapy,Pat Ogden,dataset\adjusted_dataset\Medical\0000181.jpg,"[[[55, 282], [456, 282], [456, 318], [55, 318]]]","[""SENSORTMOTOR""]"
Johanna's Christmas,Johanna Basford,dataset\adjusted_dataset\Medical\0000182.jpg,"[[[122, 257], [387, 257], [387, 321], [122, 321]]]","[""Christmas""]"
Mindsight,Daniel Siegel,dataset\adjusted_dataset\Medical\0000183.jpg,"[[[0, 341], [512, 341], [512, 407], [0, 407]]]","[""MINDSIGHT""]"
Put Your Heart in Your Mouth,Dr Natasha Campbell-McBride,dataset\adjusted_dataset\Medical\0000184.jpg,"[[[94, 32], [420, 32], [420, 62], [94, 62]]]","[""Fut quur Heart In""]"
The Eye Of The World,Robert Jordan,dataset\adjusted_dataset\Medical\0000185.jpg,"[[[69, 290], [444, 290], [444, 422], [69, 422]]]","[""WORLD""]"
Ayurveda,Sahara Rose Ketabi,dataset\adjusted_dataset\Medical\0000186.jpg,"[[[26, 146], [487, 146], [487, 237], [26, 237]]]","[""Ayurveda""]"
8 Keys to Safe Trauma Recovery,Babette Rothschild,dataset\adjusted_dataset\Medical\0000187.jpg,"[[[31, 179], [229, 179], [229, 197], [31, 197]]]","[""TeREOERTE""]"
The Sweet Poison Quit Plan,David Gillespie,dataset\adjusted_dataset\Medical\0000188.jpg,"[[[2, 286], [512, 286], [512, 342], [2, 342]]]","[""SWEET poison""]"
Oxford Handbook of Anaesthesia,Keith G. Allman,dataset\adjusted_dataset\Medical\0000189.jpg,"[[[34, 152], [374, 152], [374, 184], [34, 184]]]","[""ANaESTheSIA""]"
The Shallows,Nicholas Carr,dataset\adjusted_dataset\Medical\0000190.jpg,"[[[0, 376], [512, 376], [512, 468], [0, 468]]]","[""SHALLOWS""]"
Body Positive Power,Megan Jayne Crabbe,dataset\adjusted_dataset\Medical\0000191.jpg,"[[[61, 129], [453, 129], [453, 189], [61, 189]]]","[""POSTTIE""]"
Owning it: Your Bullsh*t-Free Guide to Living with Anxiety,Caroline Foran,dataset\adjusted_dataset\Medical\0000192.jpg,"[[[96, 290], [416, 290], [416, 318], [96, 318]]]","[""BULLSh\""TFREE""]"
Change Your Thinking with CBT,Dr. Sarah Edelman,dataset\adjusted_dataset\Medical\0000193.jpg,"[[[57, 87], [457, 87], [457, 149], [57, 149]]]","[""THINKING""]"
Metaphysical Anatomy,Evette Rose,dataset\adjusted_dataset\Medical\0000194.jpg,"[[[64, 296], [458, 296], [458, 350], [64, 350]]]","[""METAPHTSICAL""]"
The Human Brain Coloring Book,Diamond Books,dataset\adjusted_dataset\Medical\0000195.jpg,"[[[72, 30], [452, 30], [452, 80], [72, 80]]]","[""HUMAN BRAIN""]"
The Telomere Effect,Elizabeth Blackburn,dataset\adjusted_dataset\Medical\0000196.jpg,"[[[43, 185], [477, 185], [477, 245], [43, 245]]]","[""CELOMERE""]"
West's Respiratory Physiology,John B. West,dataset\adjusted_dataset\Medical\0000197.jpg,"[[[41, 92], [448, 92], [448, 171], [41, 171]]]","[""Respiratory""]"
When Breath Becomes Air,Paul Kalanithi,dataset\adjusted_dataset\Medical\0000198.jpg,"[[[0, 189], [512, 189], [512, 253], [0, 253]]]","[""BECOMES""]"
The Autoimmune Solution,Amy Myers,dataset\adjusted_dataset\Medical\0000199.jpg,"[[[35, 109], [476, 109], [476, 151], [35, 151]]]","[""AUTOIMMUNE""]"
The Body Keeps the Score,Bessel van der Kolk,dataset\adjusted_dataset\Medical\0000200.jpg,"[[[73, 71], [439, 71], [439, 111], [73, 111]]]","[""KEEPS IFSCORE""]"
Living with a Black Dog,Matthew Johnstone,dataset\adjusted_dataset\Medical\0000201.jpg,"[[[67, 51], [463, 51], [463, 96], [67, 96]]]","[""LIVINE Kili_ BLACKDOG""]"
Owning Your Own Shadow,Robert A. Johnson,dataset\adjusted_dataset\Medical\0000202.jpg,"[[[179, 129], [334, 129], [334, 162], [179, 162]]]","[""Otnina""]"
Wreck This Journal (Paper Bag),Keri Smith,dataset\adjusted_dataset\Medical\0000203.jpg,"[[[130, 219], [369, 219], [369, 286], [130, 286]]]","[""JOURNAL""]"
Dr Bernstein's Diabetes Solution,Dr. Richard K. Bernstein,dataset\adjusted_dataset\Medical\0000204.jpg,"[[[157, 103], [447, 103], [447, 145], [157, 145]]]","[""Bernstein' 5""]"
Robbins & Cotran Pathologic Basis of Disease,Vinay Kumar,dataset\adjusted_dataset\Medical\0000205.jpg,"[[[41, 235], [475, 235], [475, 279], [41, 279]]]","[""BA5i5 Of DISEASE""]"
Accessing the Healing Power of the Vagus Nerve,Stanley Rosenberg,dataset\adjusted_dataset\Medical\0000206.jpg,"[[[0, 94], [512, 94], [512, 145], [0, 145]]]","[""OfthcVAGUS NERVE""]"
How to Starve Cancer,Jane McLelland,dataset\adjusted_dataset\Medical\0000207.jpg,"[[[43, 50], [466, 50], [466, 124], [43, 124]]]","[""HOW TO""]"
The Handbook of Child and Adolescent Clinical Psychology,Alan Carr,dataset\adjusted_dataset\Medical\0000208.jpg,"[[[57, 172], [489, 172], [489, 209], [57, 209]]]","[""Child and Adolescent""]"
The Mindful Way Workbook,John D. Teasdale,dataset\adjusted_dataset\Medical\0000209.jpg,"[[[32, 112], [352, 112], [352, 162], [32, 162]]]","[""The Mindful""]"
Mindfulness for Health,Dr. Danny Penman,dataset\adjusted_dataset\Medical\0000210.jpg,"[[[117, 31], [485, 31], [485, 75], [117, 75]]]","[""Mindtulness""]"
The Female Brain,Louann Brizendine,dataset\adjusted_dataset\Medical\0000211.jpg,"[[[41, 105], [473, 105], [473, 171], [41, 171]]]","[""FEMALE""]"
Health Through God's Pharmacy,Maria Treben,dataset\adjusted_dataset\Medical\0000212.jpg,"[[[52, 110], [452, 110], [452, 166], [52, 166]]]","[""Health through""]"
Confessions of a Sociopath,M. E. Thomas,dataset\adjusted_dataset\Medical\0000213.jpg,"[[[30, 62], [482, 62], [482, 136], [30, 136]]]","[""CONFEssIons""]"
Potter & Perry's Fundamentals of Nursing - Australian Version - 5th Edition. Print Book & E-Book,Douglas,dataset\adjusted_dataset\Medical\0000214.jpg,"[[[40, 266], [386, 266], [386, 298], [40, 298]]]","[""FUNDAMENTALSOF""]"
Healing Back Pain (Reissue Edition),John E. Sarno,dataset\adjusted_dataset\Medical\0000215.jpg,"[[[38, 84], [486, 84], [486, 140], [38, 140]]]","[""HEALING""]"
"Overcoming Binge Eating, Second Edition",Christopher G. Fairburn,dataset\adjusted_dataset\Medical\0000216.jpg,"[[[198, 212], [458, 212], [458, 238], [198, 238]]]","[""SECOMD EDITION""]"
Magical Jungle,Johanna Basford,dataset\adjusted_dataset\Medical\0000217.jpg,"[[[128, 194], [379, 194], [379, 282], [128, 282]]]","[""Magical""]"
Without Conscience,Robert D. Hare,dataset\adjusted_dataset\Medical\0000218.jpg,"[[[13, 36], [494, 36], [494, 188], [13, 188]]]","[""WITHOHT""]"
"Women's Bodies, Women's Wisdom",Christiane Northrup,dataset\adjusted_dataset\Medical\0000219.jpg,"[[[19, 201], [227, 201], [227, 239], [19, 239]]]","[""womens""]"
The Happiness Trap Pocketbook,Russ Harris,dataset\adjusted_dataset\Medical\0000220.jpg,"[[[0, 120], [512, 120], [512, 198], [0, 198]]]","[""HAPPINESS""]"
Descartes' Error,Antonio Damasio,dataset\adjusted_dataset\Medical\0000221.jpg,"[[[20, 43], [501, 43], [501, 109], [20, 109]]]","[""DESCARTES'""]"
Free to Learn,Peter Gray,dataset\adjusted_dataset\Medical\0000222.jpg,"[[[34, 110], [464, 110], [464, 184], [34, 184]]]","[""LEARN""]"
"Disarming the Narcissist, Second Edition",Wendy T. Behary,dataset\adjusted_dataset\Medical\0000223.jpg,"[[[94, 145], [422, 145], [422, 198], [94, 198]]]","[""harcissist""]"
Maybe You Should Talk to Someone,Lori Gottlieb,dataset\adjusted_dataset\Medical\0000224.jpg,"[[[107, 171], [302, 171], [302, 239], [107, 239]]]","[""to Som""]"
"Overcoming Anxiety, 2nd Edition",Helen Kennerley,dataset\adjusted_dataset\Medical\0000225.jpg,"[[[15, 74], [500, 74], [500, 160], [15, 160]]]","[""OVERCOMING""]"
The Unexpected Joy of Being Sober,Catherine Gray,dataset\adjusted_dataset\Medical\0000226.jpg,"[[[124, 110], [387, 110], [387, 147], [124, 147]]]","[""netpecied""]"
Overcoming Multiple Sclerosis Cookbook,Ingrid Adelsberger,dataset\adjusted_dataset\Medical\0000227.jpg,"[[[23, 166], [491, 166], [491, 205], [23, 205]]]","[""MULTIPLE SCLERoSIS""]"
The Polyvagal Theory in Therapy,Deborah A. Dana,dataset\adjusted_dataset\Medical\0000228.jpg,"[[[25, 119], [355, 119], [355, 187], [25, 187]]]","[""Polyvagal""]"
The Psychobiotic Revolution,Scott C. Anderson,dataset\adjusted_dataset\Medical\0000229.jpg,"[[[39, 201], [479, 201], [479, 261], [39, 261]]]","[""PSYCHOBLOTIC""]"
Just Eat It,Laura Thomas,dataset\adjusted_dataset\Medical\0000230.jpg,"[[[38, 87], [479, 87], [479, 175], [38, 175]]]","[""JUS""]"
The Dance of Anger,Harriet Lerner,dataset\adjusted_dataset\Medical\0000231.jpg,"[[[87, 94], [432, 94], [432, 196], [87, 196]]]","[""DANCE""]"
The Physiology Coloring Book,Wynn Kapit,dataset\adjusted_dataset\Medical\0000232.jpg,"[[[63, 77], [434, 77], [434, 119], [63, 119]]]","[""COORING BoCK""]"
Period Repair Manual,Lara Briden,dataset\adjusted_dataset\Medical\0000233.jpg,"[[[254, 128], [486, 128], [486, 216], [254, 216]]]","[""PERIOD""]"
Grief Counselling and Grief Therapy,J. William Worden,dataset\adjusted_dataset\Medical\0000234.jpg,"[[[68, 135], [445, 135], [445, 187], [68, 187]]]","[""Griel Therapy""]"
The Original Reiki Handbook of Dr. Mikao Usui,Mikao Usui,dataset\adjusted_dataset\Medical\0000235.jpg,"[[[45, 327], [483, 327], [483, 369], [45, 369]]]","[""Reiki Hantbolz""]"
The Sick Rose,Richard Barnett,dataset\adjusted_dataset\Medical\0000236.jpg,"[[[211, 69], [313, 69], [313, 105], [211, 105]]]","[""SICK""]"
The Sports Gene,David Epstein,dataset\adjusted_dataset\Medical\0000237.jpg,"[[[59, 47], [391, 47], [391, 91], [59, 91]]]","[""SPoRT $""]"
The Web That Has No Weaver,Ted J. Kaptchuk,dataset\adjusted_dataset\Medical\0000238.jpg,"[[[40, 94], [476, 94], [476, 146], [40, 146]]]","[""THAT HASNO""]"
Breaking Negative Thinking Patterns,Gitta Jacob,dataset\adjusted_dataset\Medical\0000239.jpg,"[[[117, 180], [398, 180], [398, 240], [117, 240]]]","[""Patterns""]"
The Feeling Good Handbook,David D. Burns,dataset\adjusted_dataset\Medical\0000240.jpg,"[[[87, 235], [421, 235], [421, 277], [87, 277]]]","[""HANDBOOK""]"
NeuroTribes,Steve Silberman,dataset\adjusted_dataset\Medical\0000241.jpg,"[[[0, 188], [512, 188], [512, 240], [0, 240]]]","[""N E U R o TR ! B E 5""]"
Listening to the Animals: Becoming The Supervet,Noel Fitzpatrick,dataset\adjusted_dataset\Medical\0000242.jpg,"[[[32, 114], [481, 114], [481, 152], [32, 152]]]","[""Becorng Tke Buperuer""]"
"The Anxiety and Phobia Workbook, 6th Edition",Edmund J. Bourne,dataset\adjusted_dataset\Medical\0000243.jpg,"[[[250, 292], [454, 292], [454, 320], [250, 320]]]","[""SIXTH EQITON""]"
Maps of Narrative Practice,Michael White,dataset\adjusted_dataset\Medical\0000244.jpg,"[[[243, 171], [499, 171], [499, 211], [243, 211]]]","[""narra (IV 8""]"
Ivy and the Inky Butterfly,Johanna Basford,dataset\adjusted_dataset\Medical\0000245.jpg,"[[[118, 54], [466, 54], [466, 102], [118, 102]]]","[""andtheJnkv Butteglv""]"
Stiff,Mary Roach,dataset\adjusted_dataset\Medical\0000246.jpg,"[[[63, 30], [448, 30], [448, 199], [63, 199]]]","[""Stiff""]"
The Mindful Therapist,Daniel J. Siegel,dataset\adjusted_dataset\Medical\0000247.jpg,"[[[91, 188], [474, 188], [474, 239], [91, 239]]]","[""THERAPIST""]"
Healing Stories for Challenging Behaviour,Susan Perrow,dataset\adjusted_dataset\Medical\0000248.jpg,"[[[104, 44], [410, 44], [410, 95], [104, 95]]]","[""Healing Stories for""]"
Clean,Alejandro Junger,dataset\adjusted_dataset\Medical\0000249.jpg,"[[[35, 20], [476, 20], [476, 122], [35, 122]]]","[""CLEAN""]"
Cognitive Behavioural Therapy For Dummies,Rhena Branch,dataset\adjusted_dataset\Medical\0000250.jpg,"[[[13, 109], [501, 109], [501, 177], [13, 177]]]","[""Behavioural Therapy""]"
The Diabetes Code,Dr. Jason Fung,dataset\adjusted_dataset\Medical\0000251.jpg,"[[[198, 384], [412, 384], [412, 408], [198, 408]]]","[""2 DIABETES""]"
It Starts with the Egg,Rebecca Fett,dataset\adjusted_dataset\Medical\0000252.jpg,"[[[133, 317], [387, 317], [387, 361], [133, 361]]]","[""WITh THE""]"
The Skincare Bible,Dr Anjali Mahto,dataset\adjusted_dataset\Medical\0000253.jpg,"[[[33, 143], [474, 143], [474, 240], [33, 240]]]","[""SKINCARE""]"
"Psychoanalytic Diagnosis, Second Edition",Nancy McWilliams,dataset\adjusted_dataset\Medical\0000254.jpg,"[[[33, 179], [487, 179], [487, 245], [33, 245]]]","[""Psychoanalytic""]"
"I'm Ok, You're Ok",Thomas A. Harris,dataset\adjusted_dataset\Medical\0000255.jpg,"[[[141, 193], [446, 129], [462, 210], [157, 274]]]","[""youre""]"
Pain and Prejudice,Gabrielle Jackson,dataset\adjusted_dataset\Medical\0000256.jpg,"[[[29, 177], [491, 177], [491, 239], [29, 239]]]","[""PRFJUDICE""]"
The Wisdom of Menopause,Christiane Northrup,dataset\adjusted_dataset\Medical\0000257.jpg,"[[[89, 170], [370, 170], [370, 226], [89, 226]]]","[""Menopause""]"
The Emperor of All Maladies,Siddhartha Mukherjee,dataset\adjusted_dataset\Medical\0000258.jpg,"[[[84, 102], [426, 102], [426, 134], [84, 134]]]","[""E M D E B 0 K""]"
Period Power,Maisie Hill,dataset\adjusted_dataset\Medical\0000259.jpg,"[[[50, 143], [458, 143], [458, 267], [50, 267]]]","[""period""]"
French Women Don't Get Fat,Mireille Guiliano,dataset\adjusted_dataset\Medical\0000260.jpg,"[[[73, 231], [469, 231], [469, 315], [73, 315]]]","[""Dor t Get""]"
The Pioppi Diet,Dr. Aseem Malhotra,dataset\adjusted_dataset\Medical\0000261.jpg,"[[[49, 35], [468, 35], [468, 139], [49, 139]]]","[""Pioppi""]"
Carbs & Cals Carb & Calorie Counter,Chris Cheyette,dataset\adjusted_dataset\Medical\0000262.jpg,"[[[17, 48], [496, 48], [496, 97], [17, 97]]]","[""CARB & CALORIE""]"
The Language of Kindness,Christie Watson,dataset\adjusted_dataset\Medical\0000263.jpg,"[[[45, 171], [371, 171], [371, 215], [45, 215]]]","[""LANGUAGF""]"
Seeing Voices,Oliver Sacks,dataset\adjusted_dataset\Medical\0000264.jpg,"[[[137, 343], [372, 343], [372, 396], [137, 396]]]","[""Seeing""]"
Exploring Feelings,Tony Attwood,dataset\adjusted_dataset\Medical\0000265.jpg,"[[[19, 13], [493, 13], [493, 75], [19, 75]]]","[""EXPLORING FEELINGS""]"
The Stress Solution,Dr Rangan Chatterjee,dataset\adjusted_dataset\Medical\0000266.jpg,"[[[203, 146], [465, 146], [465, 188], [203, 188]]]","[""SOLUTION""]"
The Healing Code,Alexander Loyd,dataset\adjusted_dataset\Medical\0000267.jpg,"[[[36, 174], [478, 174], [478, 246], [36, 246]]]","[""HEALING""]"
In Defense of Food,Michael Pollan,dataset\adjusted_dataset\Medical\0000268.jpg,"[[[128, 23], [512, 23], [512, 65], [128, 65]]]","[""CEFENSE""]"
Bad Pharma,Ben Goldacre,dataset\adjusted_dataset\Medical\0000269.jpg,[],[]
"First Aid for the USMLE Step 1 2019, Twenty-ninth edition",Tao Le,dataset\adjusted_dataset\Medical\0000270.jpg,"[[[17, 9], [497, 9], [497, 73], [17, 73]]]","[""FIRST AIDFeE""]"
The Vaccine-Friendly Plan,Thomas Paul,dataset\adjusted_dataset\Medical\0000271.jpg,"[[[79, 49], [439, 49], [439, 115], [79, 115]]]","[""Vaccine-""]"
Bartram's Encyclopedia of Herbal Medicine,Thomas Bartram,dataset\adjusted_dataset\Medical\0000272.jpg,"[[[20, 86], [478, 86], [478, 160], [20, 160]]]","[""ENCICLOPEDIA""]"
Stop the Thyroid Madness,Janie A Bowthorpe,dataset\adjusted_dataset\Medical\0000273.jpg,"[[[183, 451], [431, 451], [431, 471], [183, 471]]]","[""BOMTHOHL MED""]"
The Postnatal Depletion Cure,Dr Oscar Serrallach,dataset\adjusted_dataset\Medical\0000274.jpg,"[[[136, 140], [404, 140], [404, 188], [136, 188]]]","[""Depletion""]"
Essential Reiki,Diane Stein,dataset\adjusted_dataset\Medical\0000275.jpg,"[[[99, 209], [415, 209], [415, 247], [99, 247]]]","[""ESSENTIAL""]"
Existential Psychotherapy,Irvin D. Yalom,dataset\adjusted_dataset\Medical\0000276.jpg,"[[[26, 424], [444, 15], [497, 93], [79, 501]]]","[""PSYCHOT HERAPY""]"
An Introduction to Cognitive Behaviour Therapy,Helen Kennerley,dataset\adjusted_dataset\Medical\0000277.jpg,"[[[71, 106], [295, 106], [295, 132], [71, 132]]]","[""I~tooduction""]"
Secret of Childhood,Maria Montessori,dataset\adjusted_dataset\Medical\0000278.jpg,"[[[38, 353], [499, 353], [499, 393], [38, 393]]]","[""The Secret Qf chidhodd""]"
The Doctor's Kitchen: Supercharge your health with 100 delicious everyday recipes,Rupy Aujla,dataset\adjusted_dataset\Medical\0000279.jpg,[],[]
The Thriving Adolescent,Louise Hayes,dataset\adjusted_dataset\Medical\0000280.jpg,"[[[136, 74], [485, 74], [485, 116], [136, 116]]]","[""ADOLESCENT""]"
What to Do When Bad Habits Take Hold,Dawn Huebner,dataset\adjusted_dataset\Medical\0000281.jpg,"[[[122, 72], [392, 72], [392, 124], [122, 124]]]","[""BaD HABITS""]"
Birthing from within,Pam England,dataset\adjusted_dataset\Medical\0000282.jpg,"[[[12, 50], [488, 50], [488, 104], [12, 104]]]","[""BRTHING""]"
Miracle Ball Method,Elaine Petrone,dataset\adjusted_dataset\Medical\0000283.jpg,"[[[127, 191], [478, 191], [478, 278], [127, 278]]]","[""Miraale""]"
Wreck This Journal (Red),Keri Smith,dataset\adjusted_dataset\Medical\0000284.jpg,"[[[132, 219], [371, 219], [371, 285], [132, 285]]]","[""JOURNAL""]"
"Essentials of Human Anatomy & Physiology, Global Edition",Elaine N. Marieb,dataset\adjusted_dataset\Medical\0000285.jpg,"[[[27, 37], [255, 37], [255, 73], [27, 73]]]","[""Essentials of""]"
With the End in Mind,Kathryn Mannix,dataset\adjusted_dataset\Medical\0000286.jpg,"[[[42, 27], [399, 27], [399, 107], [42, 107]]]","[""WITH""]"
Balanced and Barefoot,Angela J. Hanscom,dataset\adjusted_dataset\Medical\0000287.jpg,"[[[68, 264], [442, 264], [442, 342], [68, 342]]]","[""BALANCED""]"
