name,author,img_paths,bounding_boxes,text
Saga Of The Swamp Thing Book 2,Len Wein,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000642.jpg,"[[[27, 419], [478, 419], [478, 497], [27, 497]]]","[""swame ihng isi""]"
"Tokyo Ghoul: re, Vol. 4",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000643.jpg,"[[[14, 5], [495, 5], [495, 101], [14, 101]]]","[""tokyo ghoul re su mshidx""]"
Lost At Sea,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000644.jpg,"[[[140, 38], [370, 38], [370, 92], [140, 92]]]","[""lost at sca""]"
"One Piece, Vol. 6",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000645.jpg,[],[]
"Black Butler, Vol. 6",Yana Toboso,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000646.jpg,[],[]
The Complete Far Side,Gary Larson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000647.jpg,[],[]
Made in Abyss Vol. 6,Akihito Tsukushi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000648.jpg,[],[]
Attack On Titan 27,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000649.jpg,"[[[24, 2], [406, 2], [406, 146], [24, 146]]]","[""attack ontita""]"
Monster,Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000650.jpg,"[[[35, 165], [267, 165], [267, 253], [35, 253]]]","[""monser:""]"
Batman Earth One,Geoff Johns,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000651.jpg,[],[]
The Sandman Vol. 8,Neil Gaiman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000652.jpg,"[[[62, 50], [505, 50], [505, 195], [62, 195]]]","[""sanoman gamal""]"
Y The Last Man Book One,Brian K. Vaughan,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000653.jpg,[],[]
"Neon Genesis Evangelion 3-in-1 Edition, Vol. 2",Yoshiyuki Sadamoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000654.jpg,[],[]
Fables The Deluxe Edition Book Two,Bill Willingham,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000655.jpg,[],[]
Where's My Cow?,Terry Pratchett,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000656.jpg,"[[[189, 405], [417, 405], [417, 446], [189, 446]]]","[""wvbctc \"" mv cov?""]"
Pluto,Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000657.jpg,,
"Food Wars!, Vol. 2",Yuto Tsukuda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000658.jpg,[],[]
The Walking Dead Volume 21: All Out War Part 2,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000659.jpg,[],[]
V Is For Vegan,Ruby Roth,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000660.jpg,"[[[48, 21], [477, 21], [477, 142], [48, 142]]]","[""v is for vegan ihe acsol' being kind""]"
"Spice and Wolf, Vol. 10 (light novel)",Isuna Hasekura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000661.jpg,,
Asterix: Asterix and the Chieftain's Shield,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000662.jpg,"[[[4, 9], [510, 9], [510, 138], [4, 138]]]","[""egoscint ieenx wietd asterx s9htntims""]"
"Deadman Wonderland, Vol. 3",Jinsei Kataoka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000663.jpg,[],[]
Asterix: Asterix in Corsica,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000664.jpg,"[[[5, 7], [499, 7], [499, 133], [5, 133]]]","[""b @osciin astenxa wdbzd asterixa oorsica""]"
Fables,Bill Willingham,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000665.jpg,"[[[65, 7], [399, 7], [399, 97], [65, 97]]]","[""fables""]"
Star Wars: Darth Vader Vol. 2: Shadows And Secrets,Kieron Gillen,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000666.jpg,"[[[38, 466], [476, 466], [476, 494], [38, 494]]]","[""shadows andecreis""]"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 3 (light novel)",Fujino Omori,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000667.jpg,[],[]
Sailor Moon 4,Naoko Takeuchi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000668.jpg,[],[]
Asterix: Asterix And The Falling Sky,Albert Uderzo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000669.jpg,"[[[9, 7], [500, 7], [500, 188], [9, 188]]]","[""e ooscoiny iertxa @deazo astenix a tie fwlng sy""]"
"Pokemon Adventures (Red and Blue), Vol. 2",Hidenori Kusaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000670.jpg,[],[]
"Yotsuba&!, Vol. 6",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000671.jpg,[],[]
The Walking Dead Volume 31,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000672.jpg,[],[]
The Flash Rebirth,Geoff Johns,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000673.jpg,[],[]
Preacher Book Four,Garth Ennis,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000674.jpg,[],[]
Ms. Marvel Volume 2: Generation Why,G. Wilson Willow,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000675.jpg,[],[]
"Soul Eater, Vol. 1",Atsushi Ohkubo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000676.jpg,"[[[0, 0], [512, 0], [512, 132], [0, 132]]]","[""soul eader atsushi dakvbo""]"
A Silent Voice Volume 2,Yoshitoki Oima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000677.jpg,[],[]
Le petit Nicolas,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000678.jpg,"[[[5, 0], [409, 0], [409, 79], [5, 79]]]","[""sempi-riciy 1 petic nicolas""]"
My Solo Exchange Diary,Nagata Kabi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000679.jpg,[],[]
The Sandman Vol. 7 ( New Edition),Neil Gaiman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000680.jpg,"[[[64, 14], [492, 14], [492, 185], [64, 185]]]","[""ld sanoman nel gumaii""]"
"Haikyu!!, Vol. 4",Haruichi Furudate,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000681.jpg,[],[]
Fairy Tail 5,Hiro Mashima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000682.jpg,[],[]
Bloom into You: Vol. 1,Nakatani Nio,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000683.jpg,[],[]
Die Volume 1: Fantasy Heartbreaker,Kieron Gillen,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000684.jpg,[],[]
Berserk Volume 29,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000685.jpg,[],[]
Spider-man/deadpool Vol. 1: Isn't It Bromantic,Joe Kelly,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000686.jpg,,
Asterix: Omnibus 7,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000687.jpg,"[[[41, 25], [471, 25], [471, 165], [41, 165]]]","[""aeterx""]"
"Magi: The Labyrinth of Magic, Vol. 1",Shinobu Ohtaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000688.jpg,[],[]
Y The Last Man Deluxe Edition Book Three,Brian K. Vaughan,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000689.jpg,[],[]
"Naruto, Vol. 6",Masashi Kishimoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000690.jpg,[],[]
"The Mortal Instruments Graphic Novel, Vol. 2",Cassandra Clare,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000691.jpg,[],[]
Hellboy Omnibus Volume 2,Mike Mignola,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000692.jpg,[],[]
"Ten Count, Vol. 3",Rihito Takarai,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000693.jpg,[],[]
The Rising Of The Shield Hero Volume 02: Light Novel,Aneko Yusagi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000694.jpg,[],[]
"Naruto: Itachi's Story, Vol. 2",Takashi Yano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000695.jpg,[],[]
Asterix: Asterix and the Great Crossing,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000696.jpg,"[[[5, 5], [503, 5], [503, 164], [5, 164]]]","[""0 ooscwtty ieerra mugeto asterix a anp ihe great crossing""]"
Batman Vol. 1,Scott Snyder,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000697.jpg,[],[]
Berserk Volume 33,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000698.jpg,[],[]
Blackest Night,Geoff Johns,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000699.jpg,[],[]
Made in Abyss Vol. 5,Akihito Tsukushi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000700.jpg,[],[]
Batman Vol. 8 Superheavy (The New 52),Scott Snyder,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000701.jpg,[],[]
Y The Last Man Deluxe Edition Book Four,Brian K. Vaughan,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000702.jpg,[],[]
The Ancient Magus' Bride: Volume 2,Kore Yamazaki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000703.jpg,[],[]
Attack On Titan 26,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000704.jpg,"[[[24, 4], [410, 4], [410, 147], [24, 147]]]","[""nitack @than""]"
"Death Note, Vol. 5",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000705.jpg,[],[]
The Tiny Book of Tiny Stories: Volume 3,Joseph Gordon-Levitt,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000706.jpg,"[[[108, 31], [432, 31], [432, 83], [108, 83]]]","[""tre tini boon""]"
Citrus: Volume 1,Saburouta,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000707.jpg,"[[[0, 357], [512, 357], [512, 484], [0, 484]]]","[""citeus""]"
"Fullmetal Alchemist (3-in-1 Edition), Vol. 3",Hiromu Arakawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000708.jpg,[],[]
Justice League Vol. 2,Geoff Johns,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000709.jpg,,
The Walking Dead Book 7,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000710.jpg,"[[[54, 254], [488, 254], [488, 442], [54, 442]]]","[""the alking dead wook #even""]"
"Death Note, Vol. 6",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000711.jpg,[],[]
"Hunter x Hunter, Vol. 4",Yoshihiro Togashi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000712.jpg,[],[]
Thea Stilton and the Ghost of the Shipwreck,Thea Stilton,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000713.jpg,"[[[87, 96], [428, 96], [428, 229], [87, 229]]]","[""thea stilton ajb uab ohostjjjhb shiyjaad%""]"
"Vagabond, Vol. 5 (VIZBIG Edition)",Takehiko Inoue,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000714.jpg,[],[]
The Art Of The Last Of Us,Naughty Dog Studios,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000715.jpg,"[[[370, 19], [487, 19], [487, 173], [370, 173]]]","[""the wast @fus""]"
Fairy Tail 4,Hiro Mashima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000716.jpg,"[[[28, 0], [471, 0], [471, 130], [28, 130]]]","[""fariav""]"
Sandman Vol. 10,Neil Gaiman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000717.jpg,"[[[24, 52], [450, 52], [450, 100], [24, 100]]]","[""zsanoman""]"
All You Need Is Kill,Hiroshi Sakurazaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000718.jpg,"[[[11, 243], [500, 243], [500, 353], [11, 353]]]","[""alleow neekil""]"
X-men: Days Of Future Past,Chris Claremont,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000719.jpg,"[[[55, 465], [461, 465], [461, 505], [55, 505]]]","[""daxs wftutuxe past""]"
"Blue Exorcist, Vol. 6",Kazue KATO,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000720.jpg,[],[]
"Dragon Ball (3-in-1 Edition), Vol. 3",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000721.jpg,[],[]
Tintin and the Picaros,Herge,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000722.jpg,"[[[131, 58], [395, 58], [395, 160], [131, 160]]]","[""tintin ahdtre picaros""]"
Attack On Titan 25,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000723.jpg,"[[[18, 0], [414, 0], [414, 145], [18, 145]]]","[""attack tontitan""]"
Attack On Titan 23,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000724.jpg,"[[[12, 0], [408, 0], [408, 142], [12, 142]]]","[""atick 'ontitad""]"
The Electric State,Simon Stålenhag,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000725.jpg,"[[[221, 124], [495, 124], [495, 271], [221, 271]]]","[""f electric state""]"
"The League Of Extraordinary Gentlemen, Vol. 1",Allan Moore,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000726.jpg,"[[[7, 442], [497, 442], [497, 512], [7, 512]]]","[""extredrdharitgertremer""]"
Strange Planet,Nathan W. Pyle,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000727.jpg,"[[[21, 351], [491, 351], [491, 411], [21, 411]]]","[""strance flanetf""]"
Berserk Volume 31,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000728.jpg,[],[]
Winter Soldier Ultimate Collection,Steve Epting,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000729.jpg,"[[[93, 360], [427, 360], [427, 439], [93, 439]]]","[""cidted soliic""]"
Seconds,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000730.jpg,[],[]
Vinland Saga 5,Makoto Yukimura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000731.jpg,"[[[109, 330], [406, 330], [406, 472], [109, 472]]]","[""uioland saga""]"
El principito,Antoine de Saint-Exupery,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000732.jpg,"[[[25, 31], [486, 31], [486, 121], [25, 121]]]","[""82 trimcipito""]"
"Assassination Classroom, Vol. 5",Yusei Matsui,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000733.jpg,[],[]
"Death Note, Vol. 7",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000734.jpg,,
Battle Angel Alita Deluxe Edition 1,Yukito Kishiro,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000735.jpg,,
"Overlord, Vol. 7 (light novel)",Kugane Maruyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000736.jpg,[],[]
Fables,Bill Willingham,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000737.jpg,[],[]
The Walking Dead Volume 30: New World Order,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000738.jpg,[],[]
"JoJo's Bizarre Adventure: Part 3--Stardust Crusaders, Vol. 10",Hirohiko Araki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000739.jpg,[],[]
"Tokyo Ghoul: re, Vol. 7",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000740.jpg,[],[]
Sword Art Online Progressive 2 (light novel),Reki Kawahara,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000741.jpg,"[[[311, 7], [497, 7], [497, 137], [311, 137]]]","[""word 1rr gnine fr fesii ooz""]"
Paper Girls Volume 4,Brian K. Vaughan,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000742.jpg,"[[[16, 64], [488, 64], [488, 495], [16, 495]]]","[""3l papev gib 16""]"
Sailor Moon Vol. 5,Naoko Takeuchi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000743.jpg,[],[]
Scott Pilgrim Color: Precious Little Life Volume 1,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000744.jpg,[],[]
Berserk Volume 34,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000745.jpg,"[[[38, 10], [464, 10], [464, 115], [38, 115]]]","[""gezserk""]"
"Ten Count, Vol. 6",Rihito Takarai,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000746.jpg,[],[]
Asterix: Asterix and the Missing Scroll,Jean-Yves Ferri,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000747.jpg,"[[[20, 0], [501, 0], [501, 129], [20, 129]]]","[""r gosclnt idemrn udeazo asterix missng scroll""]"
"Pluto: Urasawa x Tezuka, Vol. 4",Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000748.jpg,[],[]
Berserk Volume 30,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000749.jpg,[],[]
The Walking Dead Book 8,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000750.jpg,"[[[51, 253], [452, 253], [452, 456], [51, 456]]]","[""the walkmg dead wook ficht""]"
Our Dreams at Dusk: Shimanami Tasogare Vol. 1,Yuhki Kamatani,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000751.jpg,"[[[44, 307], [476, 307], [476, 458], [44, 458]]]","[""our dreams at dusk tgocw""]"
The Adventures of Tintin: Tintin and Alph-Art,Herge,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000752.jpg,"[[[104, 69], [417, 69], [417, 195], [104, 195]]]","[""tintin alph-art""]"
"Ten Count, Vol. 4",Rihito Takarai,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000753.jpg,[],[]
"Vampire Knight, Vol. 1",Matsuri Hino,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000754.jpg,"[[[12, 21], [451, 21], [451, 128], [12, 128]]]","[""ympire eshchs""]"
Frankenstein,Junji Ito,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000755.jpg,"[[[0, 199], [463, 199], [463, 311], [0, 311]]]","[""ffrankenstcin""]"
Berserk Volume 32,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000756.jpg,[],[]
Good Morning Yoga,Mariam Gates,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000757.jpg,[],[]
"Fruits Basket Collector's Edition, Vol. 1",Natsuki Takaya,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000758.jpg,[],[]
"20th Century Boys: The Perfect Edition, Vol. 1",Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000759.jpg,[],[]
Lumberjanes Vol. 2,Noelle Stevenson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000760.jpg,"[[[107, 24], [494, 24], [494, 102], [107, 102]]]","[""wmberjanes""]"
Noragami Volume 2,Adachitoka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000761.jpg,"[[[11, 415], [431, 415], [431, 507], [11, 507]]]","[""norgaz""]"
Avatar: The Last Airbender - The Rift Library Edition,Gene Luen Yang,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000762.jpg,[],[]
"Goodnight Punpun, Vol. 4",Inio Asano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000763.jpg,"[[[0, 281], [509, 281], [509, 509], [0, 509]]]","[""goodmght punpun inioas4no""]"
The True Lives Of The Fabulous Killjoys,Gerard Way,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000764.jpg,[],[]
"JoJo's Bizarre Adventure: Part 3--Stardust Crusaders, Vol. 3",Hirohiko Araki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000765.jpg,[],[]
Tintin in America,Herge,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000766.jpg,"[[[87, 86], [422, 86], [422, 198], [87, 198]]]","[""tintin america""]"
"Yona of the Dawn, Vol. 1",Mizuho Kusanagi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000767.jpg,[],[]
"Deadman Wonderland, Vol. 4",Jinsei Kataoka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000768.jpg,[],[]
Tiddler,Julia Donaldson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000769.jpg,[],[]
Locke & Key Vol. 1,Joe Hill,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000770.jpg,[],[]
"Goodnight Punpun, Vol. 5",Inio Asano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000771.jpg,"[[[0, 282], [512, 282], [512, 506], [0, 506]]]","[""gwodnight pjnpun lo ind tin""]"
Y The Last Man Deluxe Book Five,Brian K. Vaughan,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000772.jpg,[],[]
"Tokyo Ghoul: re, Vol. 5",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000773.jpg,"[[[15, 7], [494, 7], [494, 101], [15, 101]]]","[""ttokyoghoul te bui ehida""]"
Mister Seahorse,Eric Carle,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000774.jpg,"[[[32, 8], [386, 8], [386, 62], [32, 62]]]","[""eric garle nister seahorsf""]"
"Seraph of the End, Vol. 2",Takaya Kagami,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000775.jpg,"[[[41, 300], [472, 300], [472, 351], [41, 351]]]","[""gerplateno""]"
The Prince,Niccolo Machiavelli,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000776.jpg,[],[]
Moebius Library: The World Of Edena,Moebius,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000777.jpg,[],[]
Paper Girls Volume 5,Brian K Vaughan,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000778.jpg,"[[[14, 345], [488, 345], [488, 516], [14, 516]]]","[""paper gib""]"
300,Frank Miller,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000779.jpg,[],[]
"PandoraHearts, Vol. 1",Jun Mochizuki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000780.jpg,[],[]
How to Render,Scott Robertson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000781.jpg,"[[[243, 47], [493, 47], [493, 175], [243, 175]]]","[""3 render""]"
"JoJo's Bizarre Adventure: Part 4--Diamond Is Unbreakable, Vol. 2",Hirohiko Araki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000782.jpg,[],[]
A Scanner Darkly,Philip K. Dick,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000783.jpg,[],[]
One Piece Box Set 3,Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000784.jpg,,
Batman: Damned,Brian Azzarello,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000785.jpg,[],[]
Lone Wolf And Cub Omnibus Volume 1,Kazuo Koike,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000786.jpg,"[[[326, 181], [492, 181], [492, 380], [326, 380]]]","[""lone wolf ecub""]"
Asterix: Asterix and the Cauldron,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000787.jpg,"[[[7, 0], [498, 0], [498, 151], [7, 151]]]","[""e gozcikry iaarr wdebid astelix are ehe cauleron""]"
Anne Frank's Diary: The Graphic Adaptation,Anne Frank,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000788.jpg,[],[]
"Black Butler, Vol. 7",Yana Toboso,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000789.jpg,[],[]
Pokemon Adventures Ruby & Sapphire Box Set,Hidenori Kusaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000790.jpg,[],[]
Attack On Titan 24,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000791.jpg,,
Milne & Shepard : Now We are Six (Hbk),A A Milne,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000792.jpg,[],[]
Scott Pilgrim vs the World: Volumes 2,Bryan Lee O\'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000793.jpg,[],[]
Monster,Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000794.jpg,"[[[80, 258], [302, 258], [302, 338], [80, 338]]]","[""~monseer:""]"
Akira Volume 4,Katsuhiro Otomo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000795.jpg,,
Seconds:A Graphic Novel,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000796.jpg,"[[[21, 67], [493, 67], [493, 294], [21, 294]]]","[""gun r bryan lee mallet seconds a bhaphic quvel""]"
Beauty Queens,Libba Bray,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000797.jpg,"[[[18, 22], [509, 22], [509, 536], [18, 536]]]","[""libba bray beauty 0""]"
Tintin and the Lake of Sharks,Herge,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000798.jpg,"[[[152, 86], [278, 86], [278, 197], [152, 197]]]","[""and the lake 0f""]"
Junji Ito's Dissolving Classroom,Junji Ito,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000799.jpg,[],[]
"Tokyo Ghoul: re, Vol. 6",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000800.jpg,"[[[14, 6], [496, 6], [496, 54], [14, 54]]]","[""tokyo ghoule""]"
"One Piece, Vol. 7",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000801.jpg,[],[]
Blame! 1,Tsutomu Nihei,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000802.jpg,[],[]
"Pluto: Urasawa x Tezuka, Vol. 5",Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000803.jpg,[],[]
"Yotsuba&!, Vol. 8",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000804.jpg,[],[]
Vinland Saga Vol. 6,Makoto Yukimura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000805.jpg,"[[[108, 340], [404, 340], [404, 483], [108, 483]]]","[""vialand saga""]"
"Neon Genesis Evangelion 3-in-1 Edition, Vol. 3",Yoshiyuki Sadamoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000806.jpg,"[[[16, 4], [510, 4], [510, 144], [16, 144]]]","[""neon genesis eiangtljon""]"
"Yotsuba&!, Vol. 4",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000807.jpg,[],[]
